cp_hex	char	count	block	category	name
U+570B	國	13	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-570B
U+5BB3	害	13	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BB3
U+5BE6	實	13	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BE6
U+601D	思	13	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-601D
U+6176	慶	13	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6176
U+6C38	永	13	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6C38
U+7372	獲	13	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7372
U+7E6B	繫	13	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7E6B
U+81E3	臣	13	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-81E3
U+897F	西	13	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-897F
U+9996	首	13	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9996
U+4E03	七	12	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4E03
U+4E3B	主	12	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4E3B
U+544A	告	12	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-544A
U+5668	器	12	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5668
U+5B9A	定	12	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5B9A
U+5E7D	幽	12	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5E7D
U+627F	承	12	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-627F
U+6649	晉	12	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6649
U+696D	業	12	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-696D
U+6C7A	決	12	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6C7A
U+6EC5	滅	12	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6EC5
U+773E	眾	12	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-773E
U+798F	福	12	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-798F
U+7AE5	童	12	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7AE5
U+805A	聚	12	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-805A
U+8403	萃	12	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8403
U+8CE2	賢	12	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8CE2
U+98DB	飛	12	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-98DB
U+9E97	麗	12	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9E97
U+300E	『	11	CJK Symbols and Punctuation	Ps	LEFT WHITE CORNER BRACKET
U+300F	』	11	CJK Symbols and Punctuation	Pe	RIGHT WHITE CORNER BRACKET
U+4FAF	侯	11	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4FAF
U+559C	喜	11	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-559C
U+5BCC	富	11	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BCC
U+5C3E	尾	11	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C3E
U+5C6F	屯	11	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C6F
U+5E1D	帝	11	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5E1D
U+5E38	常	11	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5E38
U+6CBB	治	11	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6CBB
U+6FE1	濡	11	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6FE1
U+767C	發	11	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-767C
U+7D22	索	11	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7D22
U+7FD2	習	11	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7FD2
U+8840	血	11	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8840
U+8B7D	譽	11	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8B7D
U+8CB4	貴	11	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8CB4
U+8DBE	趾	11	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8DBE
U+8FAF	辯	11	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8FAF
U+9580	門	11	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9580
U+9AD8	高	11	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9AD8
U+4EC1	仁	10	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4EC1
U+552F	唯	10	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-552F
U+59E4	姤	10	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-59E4
U+5DF2	已	10	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5DF2
U+5E79	幹	10	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5E79
U+5EAD	庭	10	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5EAD
U+60E1	惡	10	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-60E1
U+614E	慎	10	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-614E
U+65BD	施	10	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-65BD
U+76E1	盡	10	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-76E1
U+76F4	直	10	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-76F4
U+7950	祐	10	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7950
U+79AE	禮	10	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-79AE
U+8033	耳	10	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8033
U+820D	舍	10	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-820D
U+865B	虛	10	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-865B
U+865F	號	10	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-865F
U+9042	遂	10	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9042
U+91CD	重	10	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-91CD
U+9B3C	鬼	10	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9B3C
U+4E16	世	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4E16
U+4F10	伐	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4F10
U+4FC2	係	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4FC2
U+52DE	勞	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-52DE
U+55D1	嗑	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-55D1
U+59BB	妻	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-59BB
U+5BC6	密	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BC6
U+5E8A	床	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5E8A
U+5F62	形	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F62
U+6064	恤	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6064
U+60D5	惕	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-60D5
U+611F	感	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-611F
U+6212	戒	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6212
U+65B7	斷	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-65B7
U+6771	東	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6771
U+6975	極	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6975
U+6B21	次	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6B21
U+6B72	歲	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6B72
U+79BD	禽	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-79BD
U+8271	艱	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8271
U+8305	茅	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8305
U+8F14	輔	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8F14
U+9055	違	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9055
U+9130	鄰	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9130
U+91D1	金	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-91D1
U+96DC	雜	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-96DC
U+96F2	雲	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-96F2
U+9CF4	鳴	9	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9CF4
U+4EA2	亢	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4EA2
U+4F7F	使	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4F7F
U+5047	假	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5047
U+50B7	傷	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-50B7
U+52DD	勝	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-52DD
U+5373	即	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5373
U+53CA	及	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-53CA
U+555E	啞	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-555E
U+5609	嘉	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5609
U+5BB9	容	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BB9
U+5C04	射	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C04
U+5E74	年	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5E74
U+606F	息	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-606F
U+620E	戎	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-620E
U+6236	戶	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6236
U+6298	折	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6298
U+656C	敬	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-656C
U+6BCD	母	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6BCD
U+6CF0	泰	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6CF0
U+6F5B	潛	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6F5B
U+7368	獨	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7368
U+7406	理	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7406
U+767D	白	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-767D
U+771A	眚	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-771A
U+7A31	稱	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7A31
U+7A4D	積	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7A4D
U+7AE0	章	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7AE0
U+7B11	笑	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7B11
U+7F8A	羊	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7F8A
U+7FA4	群	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7FA4
U+8129	脩	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8129
U+819A	膚	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-819A
U+8208	興	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8208
U+82DE	苞	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-82DE
U+85CF	藏	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-85CF
U+864E	虎	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-864E
U+8655	處	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8655
U+8669	虩	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8669
U+89AA	親	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-89AA
U+8A2D	設	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8A2D
U+8F09	載	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8F09
U+90AA	邪	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-90AA
U+9152	酒	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9152
U+932F	錯	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-932F
U+98F2	飲	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-98F2
U+9B5A	魚	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9B5A
U+9CE5	鳥	8	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9CE5
U+4EAB	享	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4EAB
U+4ECB	介	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4ECB
U+5169	兩	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5169
U+5206	分	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5206
U+5236	制	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5236
U+524D	前	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-524D
U+5317	北	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5317
U+5351	卑	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5351
U+539A	厚	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-539A
U+53C8	又	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-53C8
U+542B	含	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-542B
U+5BD2	寒	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BD2
U+5E73	平	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5E73
U+610F	意	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-610F
U+61FC	懼	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-61FC
U+6539	改	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6539
U+6566	敦	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6566
U+68DF	棟	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-68DF
U+6B7B	死	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6B7B
U+6CC1	況	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6CC1
U+6CD5	法	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6CD5
U+7006	瀆	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7006
U+7686	皆	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7686
U+76DB	盛	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-76DB
U+8A9E	語	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8A9E
U+8CC7	資	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8CC7
U+8FD1	近	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8FD1
U+90A6	邦	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-90A6
U+90CA	郊	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-90CA
U+96B1	隱	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-96B1
U+9F13	鼓	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9F13
U+4FDD	保	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4FDD
U+5099	備	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5099
U+518D	再	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-518D
U+5305	包	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5305
U+53E3	口	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-53E3
U+53E4	古	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-53E4
U+540D	名	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-540D
U+5805	堅	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5805
U+5A01	威	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5A01
U+5A5A	婚	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5A5A
U+5ABE	媾	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5ABE
U+5B97	宗	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5B97
U+5BAE	宮	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BAE
U+5BE7	寧	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BE7
U+5C24	尤	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C24
U+5D07	崇	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5D07
U+5DE6	左	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5DE6
U+5EDF	廟	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5EDF
U+5EFA	建	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5EFA
U+5F15	引	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F15
U+5F85	待	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F85
U+5F90	徐	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F90
U+6027	性	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6027
U+61A7	憧	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-61A7
U+63A8	推	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-63A8
U+66F3	曳	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-66F3
U+66F8	書	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-66F8
U+670D	服	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-670D
U+672C	本	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-672C
U+679C	果	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-679C
U+6821	校	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6821
U+6A02	樂	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6A02
U+6A48	橈	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6A48
U+6B66	武	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6B66
U+6C0F	氏	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6C0F
U+6C23	氣	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6C23
U+6CE5	泥	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6CE5
U+6D41	流	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6D41
U+6D88	消	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6D88
U+6DF5	淵	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6DF5
U+7344	獄	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7344
U+7531	由	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7531
U+7532	甲	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7532
U+7586	疆	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7586
U+76DC	盜	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-76DC
U+77E2	矢	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-77E2
U+77F3	石	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-77F3
U+7C21	簡	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7C21
U+7DAD	維	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7DAD
U+7FB8	羸	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7FB8
U+865E	虞	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-865E
U+88D5	裕	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-88D5
U+8996	視	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8996
U+8CA0	負	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8CA0
U+8EAC	躬	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8EAC
U+8ECA	車	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8ECA
U+9010	逐	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9010
U+91CE	野	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-91CE
U+975C	靜	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-975C
U+9858	願	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9858
U+985B	顛	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-985B
U+9D3B	鴻	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9D3B
U+9F4A	齊	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9F4A
U+51B0	冰	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-51B0
U+5211	刑	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5211
U+5360	占	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5360
U+5404	各	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5404
U+54C1	品	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-54C1
U+55DF	嗟	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-55DF
U+56FA	固	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-56FA
U+57F7	執	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-57F7
U+597D	好	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-597D
U+5A23	娣	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5A23
U+5B83	它	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5B83
U+5BDF	察	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BDF
U+5BE1	寡	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BE1
U+5C07	將	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C07
U+5C0A	尊	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C0A
U+5EB6	庶	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5EB6
U+5EE3	廣	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5EE3
U+5FD8	忘	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5FD8
U+60A3	患	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-60A3
U+6230	戰	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6230
U+62D4	拔	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-62D4
U+64CA	擊	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-64CA
U+64DA	據	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-64DA
U+64EC	擬	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-64EC
U+6548	效	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6548
U+6559	教	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6559
U+665D	晝	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-665D
U+671F	期	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-671F
U+6DF1	深	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6DF1
U+6E1D	渝	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6E1D
U+711A	焚	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-711A
U+723E	爾	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-723E
U+727D	牽	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-727D
U+79A6	禦	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-79A6
U+7B6E	筮	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7B6E
U+7C0B	簋	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7C0B
U+7CBE	精	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7CBE
U+7F8E	美	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7F8E
U+8001	老	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8001
U+8003	考	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8003
U+80B2	育	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-80B2
U+8584	薄	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8584
U+8981	要	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8981
