cp_major	char_major	count_major	cp_minor	char_minor	count_minor	ratio_major_over_minor	types
U+6176	慶	250951	U+5E86	庆	1	250951.000	kSimplifiedVariant,kTraditionalVariant
U+6148	慈	209720	U+3935	㤵	1	209720.000	kSemanticVariant
U+52D9	務	203846	U+52A1	务	1	203846.000	kSimplifiedVariant,kTraditionalVariant
U+9678	陸	202929	U+9646	陆	1	202929.000	kSimplifiedVariant,kTraditionalVariant
U+9CF4	鳴	201931	U+9E23	鸣	1	201931.000	kSimplifiedVariant,kTraditionalVariant
U+8CC7	資	198802	U+8D44	资	1	198802.000	kSimplifiedVariant,kTraditionalVariant
U+9A0E	騎	197505	U+9A91	骑	1	197505.000	kSimplifiedVariant,kTraditionalVariant
U+980C	頌	188585	U+9882	颂	1	188585.000	kSimplifiedVariant,kTraditionalVariant
U+8F2A	輪	182364	U+8F6E	轮	1	182364.000	kSimplifiedVariant,kTraditionalVariant
U+865E	虞	179612	U+299A2	𩦢	1	179612.000	kSemanticVariant
U+5C08	專	169951	U+21D4F	𡵏	1	169951.000	kSemanticVariant
U+7344	獄	168664	U+72F1	狱	1	168664.000	kSimplifiedVariant,kTraditionalVariant
U+8CA1	財	168386	U+34B2	㒲	1	168386.000	kSemanticVariant
U+8CDE	賞	166258	U+8D4F	赏	1	166258.000	kSimplifiedVariant,kTraditionalVariant
U+96F7	雷	157562	U+24D10	𤴐	1	157562.000	kSemanticVariant
U+96F7	雷	157562	U+291D3	𩇓	1	157562.000	kSemanticVariant
U+5EAB	庫	155636	U+5E93	库	1	155636.000	kSimplifiedVariant,kTraditionalVariant
U+821E	舞	145814	U+26400	𦐀	1	145814.000	kSemanticVariant
U+932B	錫	127011	U+9521	锡	1	127011.000	kSimplifiedVariant,kTraditionalVariant
U+81DF	臟	123824	U+810F	脏	1	123824.000	kSimplifiedVariant,kTraditionalVariant
U+84EE	蓮	123691	U+83B2	莲	1	123691.000	kSimplifiedVariant,kTraditionalVariant
U+8A63	詣	120847	U+8BE3	诣	1	120847.000	kSimplifiedVariant,kTraditionalVariant
U+968E	階	115694	U+9636	阶	1	115694.000	kSimplifiedVariant,kTraditionalVariant
U+5291	劑	115251	U+5242	剂	1	115251.000	kSimplifiedVariant,kTraditionalVariant
U+5009	倉	113875	U+4ED3	仓	1	113875.000	kSimplifiedVariant,kTraditionalVariant
U+8CC0	賀	111488	U+8D3A	贺	1	111488.000	kSimplifiedVariant,kTraditionalVariant
U+7DB1	綱	106504	U+7EB2	纲	1	106504.000	kSimplifiedVariant,kTraditionalVariant
U+8D0A	贊	106359	U+8D5E	赞	1	106359.000	kSimplifiedVariant,kTraditionalVariant
U+9CF3	鳳	106306	U+51E4	凤	1	106306.000	kSimplifiedVariant,kTraditionalVariant
U+50BE	傾	103623	U+503E	倾	1	103623.000	kSimplifiedVariant,kTraditionalVariant
U+932F	錯	99980	U+9519	错	1	99980.000	kSimplifiedVariant,kTraditionalVariant
U+93E1	鏡	99940	U+955C	镜	1	99940.000	kSimplifiedVariant,kTraditionalVariant
U+9928	館	99722	U+9986	馆	1	99722.000	kSimplifiedVariant,kTraditionalVariant
U+98FE	飾	98085	U+9970	饰	1	98085.000	kSimplifiedVariant,kTraditionalVariant
U+61B6	憶	95141	U+5FC6	忆	1	95141.000	kSimplifiedVariant,kTraditionalVariant
U+9D3B	鴻	94522	U+9E3F	鸿	1	94522.000	kSimplifiedVariant,kTraditionalVariant
U+5614	嘔	93696	U+5455	呕	1	93696.000	kSimplifiedVariant,kTraditionalVariant
U+8139	脹	92301	U+80C0	胀	1	92301.000	kSimplifiedVariant,kTraditionalVariant
U+5834	場	84707	U+573A	场	1	84707.000	kSimplifiedVariant,kTraditionalVariant
U+9A45	驅	84122	U+9A71	驱	1	84122.000	kSimplifiedVariant,kTraditionalVariant
U+6B77	歷	83570	U+5386	历	1	83570.000	kSimplifiedVariant,kTraditionalVariant
U+8B01	謁	82544	U+8C12	谒	1	82544.000	kSimplifiedVariant,kTraditionalVariant
U+53B2	厲	82156	U+5386	历	1	82156.000	kSemanticVariant
U+8F03	較	80644	U+8F83	较	1	80644.000	kSimplifiedVariant,kTraditionalVariant
U+983B	頻	77984	U+9891	频	1	77984.000	kSimplifiedVariant,kTraditionalVariant
U+99D0	駐	76810	U+9A7B	驻	1	76810.000	kSimplifiedVariant,kTraditionalVariant
U+4F75	併	70200	U+202A7	𠊧	1	70200.000	kSemanticVariant
U+8CF4	賴	70028	U+8D56	赖	1	70028.000	kSimplifiedVariant,kTraditionalVariant
U+81CD	臍	67965	U+8110	脐	1	67965.000	kSimplifiedVariant,kTraditionalVariant
U+528D	劍	64427	U+5251	剑	1	64427.000	kSimplifiedVariant,kTraditionalVariant
U+4F60	你	63005	U+88AE	袮	1	63005.000	kSpecializedSemanticVariant
U+60B6	悶	61243	U+3943	㥃	1	61243.000	kSemanticVariant
U+9663	陣	60975	U+9635	阵	1	60975.000	kSimplifiedVariant,kTraditionalVariant
U+9663	陣	60975	U+28E2C	𨸬	1	60975.000	kSemanticVariant
U+7A62	穢	58260	U+79FD	秽	1	58260.000	kSimplifiedVariant,kTraditionalVariant
U+6383	掃	58205	U+626B	扫	1	58205.000	kSimplifiedVariant,kTraditionalVariant
U+56C9	囉	55715	U+5570	啰	1	55715.000	kSimplifiedVariant,kTraditionalVariant
U+98FD	飽	51678	U+9971	饱	1	51678.000	kSimplifiedVariant,kTraditionalVariant
U+6F3F	漿	48283	U+2456F	𤕯	1	48283.000	kSemanticVariant
U+5132	儲	46827	U+50A8	储	1	46827.000	kSimplifiedVariant,kTraditionalVariant
U+7DD2	緒	46126	U+7EEA	绪	1	46126.000	kSimplifiedVariant,kTraditionalVariant
U+7D1A	級	44526	U+28E1A	𨸚	1	44526.000	kSemanticVariant
U+66A2	暢	44280	U+7545	畅	1	44280.000	kSimplifiedVariant,kTraditionalVariant
U+9A55	驕	42786	U+9A84	骄	1	42786.000	kSimplifiedVariant,kTraditionalVariant
U+5287	劇	41107	U+5267	剧	1	41107.000	kSimplifiedVariant,kTraditionalVariant
U+8A50	詐	40397	U+8BC8	诈	1	40397.000	kSimplifiedVariant,kTraditionalVariant
U+7DBA	綺	39926	U+7EEE	绮	1	39926.000	kSimplifiedVariant,kTraditionalVariant
U+7D8F	綏	39757	U+7EE5	绥	1	39757.000	kSimplifiedVariant,kTraditionalVariant
U+7FF9	翹	39023	U+7FD8	翘	1	39023.000	kSimplifiedVariant,kTraditionalVariant
U+6FC3	濃	38504	U+6D53	浓	1	38504.000	kSimplifiedVariant,kTraditionalVariant
U+9812	頒	38250	U+9881	颁	1	38250.000	kSimplifiedVariant,kTraditionalVariant
U+9905	餅	37962	U+997C	饼	1	37962.000	kSimplifiedVariant,kTraditionalVariant
U+615A	慚	37852	U+60ED	惭	1	37852.000	kSimplifiedVariant,kTraditionalVariant
U+792C	礬	36817	U+77FE	矾	1	36817.000	kSimplifiedVariant,kTraditionalVariant
U+8CBD	貽	36267	U+8D3B	贻	1	36267.000	kSimplifiedVariant,kTraditionalVariant
U+9264	鉤	34258	U+94A9	钩	1	34258.000	kSimplifiedVariant,kTraditionalVariant
U+71BE	熾	33373	U+70BD	炽	1	33373.000	kSimplifiedVariant,kTraditionalVariant
U+8A6E	詮	32366	U+8BE0	诠	1	32366.000	kSimplifiedVariant,kTraditionalVariant
U+5331	匱	32133	U+532E	匮	1	32133.000	kSimplifiedVariant,kTraditionalVariant
U+8A1B	訛	31651	U+8BB9	讹	1	31651.000	kSimplifiedVariant,kTraditionalVariant
U+9811	頑	31639	U+987D	顽	1	31639.000	kSimplifiedVariant,kTraditionalVariant
U+6F41	潁	31129	U+988D	颍	1	31129.000	kSimplifiedVariant,kTraditionalVariant
U+8EFE	軾	31082	U+8F7C	轼	1	31082.000	kSimplifiedVariant,kTraditionalVariant
U+5BEC	寬	30474	U+5BBD	宽	1	30474.000	kSimplifiedVariant,kTraditionalVariant
U+7E8F	纏	30251	U+7F20	缠	1	30251.000	kSimplifiedVariant,kTraditionalVariant
U+6DEA	淪	30107	U+6CA6	沦	1	30107.000	kSimplifiedVariant,kTraditionalVariant
U+68DF	棟	30051	U+680B	栋	1	30051.000	kSimplifiedVariant,kTraditionalVariant
U+920E	鈎	29205	U+94A9	钩	1	29205.000	kSimplifiedVariant,kTraditionalVariant
U+66C6	曆	28841	U+5386	历	1	28841.000	kSimplifiedVariant,kTraditionalVariant
U+7AFF	竿	28678	U+2353C	𣔼	1	28678.000	kSemanticVariant
U+8A0A	訊	27763	U+8BAF	讯	1	27763.000	kSimplifiedVariant,kTraditionalVariant
U+9A62	驢	27605	U+9A74	驴	1	27605.000	kSimplifiedVariant,kTraditionalVariant
U+7E93	纓	26362	U+7F28	缨	1	26362.000	kSimplifiedVariant,kTraditionalVariant
U+8F44	轄	26191	U+8F96	辖	1	26191.000	kSimplifiedVariant,kTraditionalVariant
U+8F45	轅	25327	U+8F95	辕	1	25327.000	kSimplifiedVariant,kTraditionalVariant
U+99AD	馭	25040	U+9A6D	驭	1	25040.000	kSimplifiedVariant,kTraditionalVariant
U+8A4E	詎	25036	U+8BB5	讵	1	25036.000	kSimplifiedVariant,kTraditionalVariant
U+8C4E	豎	24917	U+7AD6	竖	1	24917.000	kSimplifiedVariant,kTraditionalVariant
U+9472	鑲	24617	U+9576	镶	1	24617.000	kSimplifiedVariant,kTraditionalVariant
U+786F	硯	23983	U+781A	砚	1	23983.000	kSimplifiedVariant,kTraditionalVariant
U+6F32	漲	23955	U+6DA8	涨	1	23955.000	kSimplifiedVariant,kTraditionalVariant
U+8993	覓	23908	U+89C5	觅	1	23908.000	kSimplifiedVariant,kTraditionalVariant
U+8A6D	詭	23679	U+8BE1	诡	1	23679.000	kSimplifiedVariant,kTraditionalVariant
U+7E79	繹	23113	U+7ECE	绎	1	23113.000	kSimplifiedVariant,kTraditionalVariant
U+9234	鈴	22392	U+94C3	铃	1	22392.000	kSimplifiedVariant,kTraditionalVariant
U+9D60	鵠	22338	U+9E44	鹄	1	22338.000	kSimplifiedVariant,kTraditionalVariant
U+9396	鎖	22147	U+9501	锁	1	22147.000	kSimplifiedVariant,kTraditionalVariant
U+6BAF	殯	21482	U+6BA1	殡	1	21482.000	kSimplifiedVariant,kTraditionalVariant
U+9830	頰	21306	U+988A	颊	1	21306.000	kSimplifiedVariant,kTraditionalVariant
U+7D44	組	20568	U+7EC4	组	1	20568.000	kSimplifiedVariant,kTraditionalVariant
U+9438	鐸	20241	U+94CE	铎	1	20241.000	kSimplifiedVariant,kTraditionalVariant
U+58E9	壩	19840	U+575D	坝	1	19840.000	kSimplifiedVariant,kTraditionalVariant
U+7D17	紗	19836	U+7EB1	纱	1	19836.000	kSimplifiedVariant,kTraditionalVariant
U+7DDD	緝	19809	U+7F09	缉	1	19809.000	kSimplifiedVariant,kTraditionalVariant
U+99D2	駒	19727	U+9A79	驹	1	19727.000	kSimplifiedVariant,kTraditionalVariant
U+7647	癇	19661	U+75EB	痫	1	19661.000	kSimplifiedVariant,kTraditionalVariant
U+7F88	羈	19554	U+7F81	羁	1	19554.000	kSimplifiedVariant,kTraditionalVariant
U+9D6C	鵬	19088	U+9E4F	鹏	1	19088.000	kSimplifiedVariant,kTraditionalVariant
U+97DC	韜	19053	U+97EC	韬	1	19053.000	kSimplifiedVariant,kTraditionalVariant
U+62ED	拭	18938	U+22091	𢂑	1	18938.000	kSemanticVariant
U+7AEA	竪	18307	U+7AD6	竖	1	18307.000	kSimplifiedVariant,kTraditionalVariant
U+8A25	訥	17954	U+8BB7	讷	1	17954.000	kSimplifiedVariant,kTraditionalVariant
U+5AC9	嫉	17836	U+21731	𡜱	1	17836.000	kSemanticVariant
U+7E96	纖	17795	U+7EA4	纤	1	17795.000	kSimplifiedVariant,kTraditionalVariant
U+99DF	駟	17767	U+9A77	驷	1	17767.000	kSimplifiedVariant,kTraditionalVariant
U+9744	靄	17682	U+972D	霭	1	17682.000	kSimplifiedVariant,kTraditionalVariant
U+99B4	馴	17559	U+9A6F	驯	1	17559.000	kSimplifiedVariant,kTraditionalVariant
U+5695	嚕	16968	U+565C	噜	1	16968.000	kSimplifiedVariant,kTraditionalVariant
U+8E8B	躋	16966	U+8DFB	跻	1	16966.000	kSimplifiedVariant,kTraditionalVariant
U+9F94	龔	16223	U+9F9A	龚	1	16223.000	kSimplifiedVariant,kTraditionalVariant
U+596C	奬	16175	U+5956	奖	1	16175.000	kSimplifiedVariant,kTraditionalVariant
U+8D13	贓	15970	U+8D43	赃	1	15970.000	kSimplifiedVariant,kTraditionalVariant
U+6476	摶	15583	U+629F	抟	1	15583.000	kSimplifiedVariant,kTraditionalVariant
U+8B6B	譫	15537	U+8C35	谵	1	15537.000	kSimplifiedVariant,kTraditionalVariant
U+9846	顆	15364	U+9897	颗	1	15364.000	kSimplifiedVariant,kTraditionalVariant
U+7D06	紆	15049	U+7EA1	纡	1	15049.000	kSimplifiedVariant,kTraditionalVariant
U+7AA0	窠	14864	U+41BC	䆼	1	14864.000	kSemanticVariant
U+8D04	贄	14783	U+8D3D	贽	1	14783.000	kSimplifiedVariant,kTraditionalVariant
U+9CEC	鳬	14768	U+51EB	凫	1	14768.000	kSimplifiedVariant,kTraditionalVariant
U+8155	腕	14611	U+26675	𦙵	1	14611.000	kSemanticVariant
U+6173	慳	14509	U+60AD	悭	1	14509.000	kSimplifiedVariant,kTraditionalVariant
U+983D	頽	14297	U+9893	颓	1	14297.000	kSimplifiedVariant,kTraditionalVariant
U+9310	錐	14123	U+9525	锥	1	14123.000	kSimplifiedVariant,kTraditionalVariant
U+7DD8	緘	13411	U+7F04	缄	1	13411.000	kSimplifiedVariant,kTraditionalVariant
U+9F8E	龎	13210	U+5390	厐	1	13210.000	kSimplifiedVariant,kTraditionalVariant
U+555E	啞	13151	U+54D1	哑	1	13151.000	kSimplifiedVariant,kTraditionalVariant
U+95AB	閫	12783	U+9603	阃	1	12783.000	kSimplifiedVariant,kTraditionalVariant
U+99F1	駱	12549	U+9A86	骆	1	12549.000	kSimplifiedVariant,kTraditionalVariant
U+9210	鈐	12487	U+94A4	钤	1	12487.000	kSimplifiedVariant,kTraditionalVariant
U+8D0F	贏	12468	U+8D62	赢	1	12468.000	kSimplifiedVariant,kTraditionalVariant
U+7DEC	緬	12450	U+7F05	缅	1	12450.000	kSimplifiedVariant,kTraditionalVariant
U+8B21	謡	12387	U+8C23	谣	1	12387.000	kSimplifiedVariant,kTraditionalVariant
U+8CBF	貿	11968	U+8D38	贸	1	11968.000	kSimplifiedVariant,kTraditionalVariant
U+93AC	鎬	11945	U+9550	镐	1	11945.000	kSimplifiedVariant,kTraditionalVariant
U+8EFB	軻	11840	U+8F72	轲	1	11840.000	kSimplifiedVariant,kTraditionalVariant
U+7E73	繳	11780	U+7F34	缴	1	11780.000	kSimplifiedVariant,kTraditionalVariant
U+7DB0	綰	11737	U+7EFE	绾	1	11737.000	kSimplifiedVariant,kTraditionalVariant
U+9D1F	鴟	11636	U+9E31	鸱	1	11636.000	kSimplifiedVariant,kTraditionalVariant
U+91AC	醬	11490	U+9171	酱	1	11490.000	kSimplifiedVariant,kTraditionalVariant
U+8D05	贅	11465	U+8D58	赘	1	11465.000	kSimplifiedVariant,kTraditionalVariant
U+5674	噴	11226	U+55B7	喷	1	11226.000	kSimplifiedVariant,kTraditionalVariant
U+64E3	擣	11183	U+22B4F	𢭏	1	11183.000	kSimplifiedVariant,kTraditionalVariant
U+6163	慣	11120	U+60EF	惯	1	11120.000	kSimplifiedVariant,kTraditionalVariant
U+7E39	縹	10959	U+7F25	缥	1	10959.000	kSimplifiedVariant,kTraditionalVariant
U+9D89	鶉	10917	U+9E51	鹑	1	10917.000	kSimplifiedVariant,kTraditionalVariant
U+84EF	蓯	10823	U+82C1	苁	1	10823.000	kSimplifiedVariant,kTraditionalVariant
U+9320	錠	10768	U+952D	锭	1	10768.000	kSimplifiedVariant,kTraditionalVariant
U+852D	蔭	10616	U+836B	荫	1	10616.000	kSimplifiedVariant,kTraditionalVariant
U+8CFD	賽	10326	U+8D5B	赛	1	10326.000	kSimplifiedVariant,kTraditionalVariant
U+6AFB	櫻	10105	U+6A31	樱	1	10105.000	kSimplifiedVariant,kTraditionalVariant
U+8588	薈	10076	U+835F	荟	1	10076.000	kSimplifiedVariant,kTraditionalVariant
U+958E	閎	10048	U+95F3	闳	1	10048.000	kSimplifiedVariant,kTraditionalVariant
U+7C5F	籟	10016	U+7C41	籁	1	10016.000	kSimplifiedVariant,kTraditionalVariant
U+8AE4	諤	9949	U+8C14	谔	1	9949.000	kSimplifiedVariant,kTraditionalVariant
U+6524	攤	9802	U+644A	摊	1	9802.000	kSimplifiedVariant,kTraditionalVariant
U+7C3D	簽	9584	U+7B7E	签	1	9584.000	kSimplifiedVariant,kTraditionalVariant
U+6FFE	濾	9520	U+6EE4	滤	1	9520.000	kSimplifiedVariant,kTraditionalVariant
U+7DBE	綾	9212	U+7EEB	绫	1	9212.000	kSimplifiedVariant,kTraditionalVariant
U+7E1E	縞	9167	U+7F1F	缟	1	9167.000	kSimplifiedVariant,kTraditionalVariant
U+50E5	僥	8845	U+4FA5	侥	1	8845.000	kSimplifiedVariant,kTraditionalVariant
U+9865	顥	8803	U+98A2	颢	1	8803.000	kSimplifiedVariant,kTraditionalVariant
U+5CF4	峴	8412	U+5C98	岘	1	8412.000	kSimplifiedVariant,kTraditionalVariant
U+618A	憊	8405	U+60EB	惫	1	8405.000	kSimplifiedVariant,kTraditionalVariant
U+7E5A	繚	8385	U+7F2D	缭	1	8385.000	kSimplifiedVariant,kTraditionalVariant
U+95BC	閼	8263	U+960F	阏	1	8263.000	kSimplifiedVariant,kTraditionalVariant
U+93D7	鏗	7976	U+94FF	铿	1	7976.000	kSimplifiedVariant,kTraditionalVariant
U+5102	儂	7929	U+4FAC	侬	1	7929.000	kSimplifiedVariant,kTraditionalVariant
U+6F51	潑	7919	U+6CFC	泼	1	7919.000	kSimplifiedVariant,kTraditionalVariant
U+61CC	懌	7812	U+603F	怿	1	7812.000	kSimplifiedVariant,kTraditionalVariant
U+7E11	縑	7745	U+7F23	缣	1	7745.000	kSimplifiedVariant,kTraditionalVariant
U+6BC6	毆	7739	U+6BB4	殴	1	7739.000	kSimplifiedVariant,kTraditionalVariant
U+8A9A	誚	7662	U+8BEE	诮	1	7662.000	kSimplifiedVariant,kTraditionalVariant
U+95BD	閽	7621	U+960D	阍	1	7621.000	kSimplifiedVariant,kTraditionalVariant
U+7D1C	紜	7525	U+7EAD	纭	1	7525.000	kSimplifiedVariant,kTraditionalVariant
U+944A	鑊	7363	U+956C	镬	1	7363.000	kSimplifiedVariant,kTraditionalVariant
U+8B20	謠	7163	U+8C23	谣	1	7163.000	kSimplifiedVariant,kTraditionalVariant
U+8B96	讖	7082	U+8C36	谶	1	7082.000	kSimplifiedVariant,kTraditionalVariant
U+9839	頹	6888	U+9893	颓	1	6888.000	kSimplifiedVariant,kTraditionalVariant
U+9A0F	騏	6747	U+9A90	骐	1	6747.000	kSimplifiedVariant,kTraditionalVariant
U+7DA2	綢	6671	U+7EF8	绸	1	6671.000	kSimplifiedVariant,kTraditionalVariant
U+7C64	籤	6644	U+7B7E	签	1	6644.000	kSimplifiedVariant,kTraditionalVariant
U+9BC1	鯁	6497	U+9CA0	鲠	1	6497.000	kSimplifiedVariant,kTraditionalVariant
U+93C3	鏃	6231	U+955E	镞	1	6231.000	kSimplifiedVariant,kTraditionalVariant
U+8B9C	讜	6182	U+8C20	谠	1	6182.000	kSimplifiedVariant,kTraditionalVariant
U+64FA	擺	6172	U+6446	摆	1	6172.000	kSimplifiedVariant,kTraditionalVariant
U+8D1B	贛	6146	U+8D63	赣	1	6146.000	kSimplifiedVariant,kTraditionalVariant
U+558E	喎	6020	U+359E	㖞	1	6020.000	kSimplifiedVariant,kTraditionalVariant
U+7F45	罅	5985	U+28EF2	𨻲	1	5985.000	kSemanticVariant
U+6FFA	濺	5906	U+6E85	溅	1	5906.000	kSimplifiedVariant,kTraditionalVariant
U+8ECB	軋	5833	U+8F67	轧	1	5833.000	kSimplifiedVariant,kTraditionalVariant
U+5DAE	嶮	5736	U+5D04	崄	1	5736.000	kSimplifiedVariant,kTraditionalVariant
U+74BF	璿	5694	U+24A61	𤩡	1	5694.000	kSemanticVariant
U+6504	攄	5581	U+6445	摅	1	5581.000	kSimplifiedVariant,kTraditionalVariant
U+9CE7	鳧	5393	U+51EB	凫	1	5393.000	kSimplifiedVariant,kTraditionalVariant
U+9D3F	鴿	5368	U+9E3D	鸽	1	5368.000	kSimplifiedVariant,kTraditionalVariant
U+700B	瀋	5350	U+6E16	渖	1	5350.000	kSimplifiedVariant,kTraditionalVariant
U+7296	犖	5228	U+8366	荦	1	5228.000	kSimplifiedVariant,kTraditionalVariant
U+8D07	贇	5166	U+8D5F	赟	1	5166.000	kSimplifiedVariant,kTraditionalVariant
U+99DB	駛	5151	U+9A76	驶	1	5151.000	kSimplifiedVariant,kTraditionalVariant
U+6B82	殂	4921	U+23A10	𣨐	1	4921.000	kSemanticVariant
U+9A2E	騮	4889	U+9A9D	骝	1	4889.000	kSimplifiedVariant,kTraditionalVariant
U+7028	瀨	4870	U+2061D	𠘝	1	4870.000	kSpoofingVariant
U+7D40	絀	4719	U+7ECC	绌	1	4719.000	kSimplifiedVariant,kTraditionalVariant
U+5672	噲	4602	U+54D9	哙	1	4602.000	kSimplifiedVariant,kTraditionalVariant
U+7E1D	縝	4490	U+7F1C	缜	1	4490.000	kSimplifiedVariant,kTraditionalVariant
U+7E35	縵	4336	U+7F26	缦	1	4336.000	kSimplifiedVariant,kTraditionalVariant
U+89B7	覷	4312	U+89D1	觑	1	4312.000	kSimplifiedVariant,kTraditionalVariant
U+7E62	繢	4135	U+7F0B	缋	1	4135.000	kSimplifiedVariant,kTraditionalVariant
U+9A02	騂	4068	U+9A8D	骍	1	4068.000	kSimplifiedVariant,kTraditionalVariant
U+8CD2	賒	4022	U+8D4A	赊	1	4022.000	kSimplifiedVariant,kTraditionalVariant
U+8E7A	蹺	3977	U+8DF7	跷	1	3977.000	kSimplifiedVariant,kTraditionalVariant
U+935B	鍛	3912	U+953B	锻	1	3912.000	kSimplifiedVariant,kTraditionalVariant
U+734E	獎	3908	U+5956	奖	1	3908.000	kSimplifiedVariant,kTraditionalVariant
U+7E1F	縟	3824	U+7F1B	缛	1	3824.000	kSimplifiedVariant,kTraditionalVariant
U+9DC2	鷂	3689	U+9E5E	鹞	1	3689.000	kSimplifiedVariant,kTraditionalVariant
U+93D1	鏑	3649	U+955D	镝	1	3649.000	kSimplifiedVariant,kTraditionalVariant
U+861E	蘞	3586	U+8539	蔹	1	3586.000	kSimplifiedVariant,kTraditionalVariant
U+9B93	鮓	3568	U+9C8A	鲊	1	3568.000	kSimplifiedVariant,kTraditionalVariant
U+8E93	躓	3542	U+8E2C	踬	1	3542.000	kSimplifiedVariant,kTraditionalVariant
U+66A0	暠	3508	U+2325E	𣉞	1	3508.000	kSemanticVariant
U+86CB	蛋	3380	U+758D	疍	1	3380.000	kSemanticVariant
U+6AF3	櫳	3378	U+680A	栊	1	3378.000	kSimplifiedVariant,kTraditionalVariant
U+8CFA	賺	3202	U+8D03	贃	1	3202.000	kSemanticVariant,kSpecializedSemanticVariant
U+69F3	槳	3162	U+6868	桨	1	3162.000	kSimplifiedVariant,kTraditionalVariant
U+9364	鍤	3118	U+9538	锸	1	3118.000	kSimplifiedVariant,kTraditionalVariant
U+8918	褘	3104	U+8886	袆	1	3104.000	kSimplifiedVariant,kTraditionalVariant
U+64C4	擄	3070	U+63B3	掳	1	3070.000	kSimplifiedVariant,kTraditionalVariant
U+61E3	懣	2951	U+3943	㥃	1	2951.000	kSemanticVariant
U+6E2B	渫	2890	U+205E8	𠗨	1	2890.000	kSpoofingVariant
U+81CF	臏	2759	U+8191	膑	1	2759.000	kSimplifiedVariant,kTraditionalVariant
U+3CB2	㲲	2721	U+2C1C7	𬇇	1	2721.000	kSimplifiedVariant,kTraditionalVariant
U+568C	嚌	2658	U+54DC	哜	1	2658.000	kSimplifiedVariant,kTraditionalVariant
U+6B16	欖	2629	U+6984	榄	1	2629.000	kSimplifiedVariant,kTraditionalVariant
U+6A89	檉	2552	U+67FD	柽	1	2552.000	kSimplifiedVariant,kTraditionalVariant
U+9436	鐶	2519	U+956E	镮	1	2519.000	kSimplifiedVariant,kTraditionalVariant
U+7452	瑒	2509	U+739A	玚	1	2509.000	kSimplifiedVariant,kTraditionalVariant
U+9E07	鸇	2438	U+9E6F	鹯	1	2438.000	kSimplifiedVariant,kTraditionalVariant
U+89A6	覦	2367	U+89CE	觎	1	2367.000	kSimplifiedVariant,kTraditionalVariant
U+7481	璁	2362	U+2497C	𤥼	1	2362.000	kSemanticVariant
U+5000	倀	2291	U+4F25	伥	1	2291.000	kSimplifiedVariant,kTraditionalVariant
U+7D68	絨	2264	U+7ED2	绒	1	2264.000	kSimplifiedVariant,kTraditionalVariant
U+5E6C	幬	2191	U+5E31	帱	1	2191.000	kSimplifiedVariant,kTraditionalVariant
U+9766	靦	2188	U+4A44	䩄	1	2188.000	kSimplifiedVariant,kTraditionalVariant
U+9481	钁	2139	U+4986	䦆	1	2139.000	kSimplifiedVariant,kTraditionalVariant
U+7DA3	綣	2138	U+7EFB	绻	1	2138.000	kSimplifiedVariant,kTraditionalVariant
U+91C5	釅	2057	U+917D	酽	1	2057.000	kSimplifiedVariant,kTraditionalVariant
U+8C99	貙	1961	U+4759	䝙	1	1961.000	kSimplifiedVariant,kTraditionalVariant
U+54B1	咱	1960	U+507A	偺	1	1960.000	kSemanticVariant
U+8562	蕢	1935	U+8489	蒉	1	1935.000	kSimplifiedVariant,kTraditionalVariant
U+9DEF	鷯	1882	U+9E69	鹩	1	1882.000	kSimplifiedVariant,kTraditionalVariant
U+947C	鑼	1749	U+9523	锣	1	1749.000	kSimplifiedVariant,kTraditionalVariant
U+8F1B	輛	1673	U+8F86	辆	1	1673.000	kSimplifiedVariant,kTraditionalVariant
U+97C1	韁	1638	U+7F30	缰	1	1638.000	kSimplifiedVariant,kTraditionalVariant
U+9C3B	鰻	1612	U+9CD7	鳗	1	1612.000	kSimplifiedVariant,kTraditionalVariant
U+818B	膋	1602	U+44BF	䒿	1	1602.000	kSimplifiedVariant,kTraditionalVariant
U+59B3	妳	1535	U+88AE	袮	1	1535.000	kSpecializedSemanticVariant
U+98AD	颭	1482	U+98D0	飐	1	1482.000	kSimplifiedVariant,kTraditionalVariant
U+4F96	侖	1458	U+4ED1	仑	1	1458.000	kSimplifiedVariant,kTraditionalVariant
U+9D07	鴇	1385	U+9E28	鸨	1	1385.000	kSimplifiedVariant,kTraditionalVariant
U+9C77	鱷	1374	U+9CC4	鳄	1	1374.000	kSimplifiedVariant,kTraditionalVariant
U+8A7C	詼	1341	U+8BD9	诙	1	1341.000	kSimplifiedVariant,kTraditionalVariant
U+97C9	韉	1337	U+97AF	鞯	1	1337.000	kSimplifiedVariant,kTraditionalVariant
U+995E	饞	1332	U+998B	馋	1	1332.000	kSimplifiedVariant,kTraditionalVariant
U+9455	鑕	1323	U+9527	锧	1	1323.000	kSimplifiedVariant,kTraditionalVariant
U+863A	蘺	1300	U+84E0	蓠	1	1300.000	kSimplifiedVariant,kTraditionalVariant
U+8D69	赩	1287	U+26ADC	𦫜	1	1287.000	kSemanticVariant
U+6B79	歹	1207	U+239B6	𣦶	1	1207.000	kSpecializedSemanticVariant
U+98C6	飆	1163	U+98D9	飙	1	1163.000	kSimplifiedVariant,kTraditionalVariant
U+7E87	纇	1151	U+98A3	颣	1	1151.000	kSimplifiedVariant,kTraditionalVariant
U+6451	摑	1112	U+63B4	掴	1	1112.000	kSimplifiedVariant,kTraditionalVariant
