var_cp	var_char	reg_cp	reg_char	remarks
U+92B9	銹	U+93FD	鏽	reverse-dropped:鏽→銹 (Var-to-Rep preferred over GB2013); var-also-canonical-elsewhere; src=Var-to-Rep
U+93E5	鏥	U+93FD	鏽	src=Var-to-Rep
U+3435	㐵	U+5112	儒	src=Var-to-Rep
U+7E10	縐	U+76BA	皺	var-also-canonical-elsewhere; src=Var-to-Rep
U+6E29	温	U+6EAB	溫	src=Var-to-Rep
U+9013	逓	U+905E	遞	src=Var-to-Rep
U+681B	栛	U+8354	荔	src=Var-to-Rep
U+51FE	凾	U+51FD	函	src=Var-to-Rep
U+3554	㕔	U+5EF3	廳	src=Var-to-Rep
U+5D27	崧	U+5D69	嵩	src=Var-to-Rep
U+34C2	㓂	U+5BC7	寇	src=Var-to-Rep
U+5BBC	宼	U+5BC7	寇	src=Var-to-Rep
U+2228D	𢊍	U+5EDA	廚	src=Var-to-Rep
U+22B46	𢭆	U+62BD	抽	src=Var-to-Rep
U+8AF5	諵	U+5583	喃	src=Var-to-Rep
U+8EF0	軰	U+8F29	輩	src=Var-to-Rep
U+6D3F	洿	U+6C59	汙	src=Var-to-Rep
U+458F	䖏	U+8655	處	src=Var-to-Rep
U+51E6	処	U+8655	處	src=Var-to-Rep
U+886E	衮	U+889E	袞	src=Var-to-Rep
U+624C	扌	U+624B	手	src=Var-to-Rep
U+34B7	㒷	U+8208	興	src=Var-to-Rep
U+4749	䝉	U+8499	蒙	reg-also-variant-elsewhere:蒙; src=Var-to-Rep
U+211A4	𡆤	U+76EE	目	src=Var-to-Rep
U+2145E	𡑞	U+96A7	隧	src=Var-to-Rep
U+7BBE	箾	U+7C2B	簫	src=Var-to-Rep
U+6199	憙	U+559C	喜	src=Var-to-Rep
U+205A5	𠖥	U+5BF5	寵	src=Var-to-Rep
U+8C4B	豋	U+767B	登	src=Var-to-Rep
U+65D8	旘	U+5E5F	幟	src=Var-to-Rep
U+6075	恵	U+60E0	惠	src=Var-to-Rep
U+69E9	槩	U+6982	概	src=Var-to-Rep
U+69EA	槪	U+6982	概	src=Var-to-Rep
U+8FE4	迤	U+8FC6	迆	src=Var-to-Rep
U+22662	𢙢	U+6050	恐	src=Var-to-Rep
U+22FF9	𢿹	U+6BBA	殺	src=Var-to-Rep
U+8EF6	軶	U+8EDB	軛	src=Var-to-Rep
U+5432	吲	U+54C2	哂	src=Var-to-Rep
U+753F	甿	U+6C13	氓	src=Var-to-Rep
U+4E22	丢	U+4E1F	丟	src=Var-to-Rep
U+29811	𩠑	U+9802	頂	src=Var-to-Rep
U+284C6	𨓆	U+9000	退	src=Var-to-Rep
U+9436	鐶	U+9370	鍰	var-also-canonical-elsewhere; src=Var-to-Rep
U+64BD	撽	U+64CA	擊	src=Var-to-Rep
U+355E	㕞	U+5237	刷	src=Var-to-Rep
U+6DCA	淊	U+6DF9	淹	src=Var-to-Rep
U+6E30	渰	U+6DF9	淹	src=Var-to-Rep
U+7708	眈	U+803D	耽	src=Var-to-Rep
U+2EDE9	𮷩	U+90A3	那	src=Var-to-Rep
U+7683	皃	U+8C8C	貌	src=Var-to-Rep
U+8C8E	貎	U+8C8C	貌	src=Var-to-Rep
U+2D17A	𭅺	U+90CE	郎	src=Var-to-Rep
U+90DE	郞	U+90CE	郎	src=Var-to-Rep
U+530A	匊	U+63AC	掬	src=Var-to-Rep
U+20228	𠈨	U+4F5C	作	src=Var-to-Rep
U+4455	䑕	U+9F20	鼠	src=Var-to-Rep
U+5900	夀	U+58FD	壽	src=Var-to-Rep
U+758D	疍	U+86CB	蛋	src=Var-to-Rep
U+8711	蜑	U+86CB	蛋	src=Var-to-Rep
U+3E14	㸔	U+770B	看	src=Var-to-Rep
U+8CD4	賔	U+8CD3	賓	src=Var-to-Rep
U+5923	夣	U+5922	夢	src=Var-to-Rep
U+2570C	𥜌	U+8956	襖	src=Var-to-Rep
U+6C6B	汫	U+9631	阱	src=Var-to-Rep
U+2550E	𥔎	U+5D0E	崎	src=Var-to-Rep
U+37E2	㟢	U+5D0E	崎	src=Var-to-Rep
U+57FC	埼	U+5D0E	崎	src=Var-to-Rep
U+5D5C	嵜	U+5D0E	崎	src=Var-to-Rep
U+7895	碕	U+5D0E	崎	src=Var-to-Rep
U+966D	陭	U+5D0E	崎	src=Var-to-Rep
U+27FF9	𧿹	U+62C7	拇	src=Var-to-Rep
U+7160	煠	U+70B8	炸	src=Var-to-Rep
U+7BF9	篹	U+7E82	纂	src=Var-to-Rep
U+6B81	殁	U+6B7F	歿	src=Var-to-Rep
U+6461	摡	U+6E89	溉	src=Var-to-Rep
U+78F5	磵	U+6F97	澗	src=Var-to-Rep
U+60A6	悦	U+6085	悅	src=Var-to-Rep
U+582D	堭	U+968D	隍	src=Var-to-Rep
U+8C4A	豊	U+8C50	豐	src=Var-to-Rep
U+3E03	㸃	U+9EDE	點	src=Var-to-Rep
U+3B68	㭨	U+6930	椰	src=Var-to-Rep
U+27405	𧐅	U+86C6	蛆	src=Var-to-Rep
U+7DD6	緖	U+7DD2	緒	src=Var-to-Rep
U+239B5	𣦵	U+6B79	歹	src=Var-to-Rep
U+239B6	𣦶	U+6B79	歹	src=Var-to-Rep
U+6B7A	歺	U+6B79	歹	src=Var-to-Rep
U+576D	坭	U+6CE5	泥	src=Var-to-Rep
U+885E	衞	U+885B	衛	src=Var-to-Rep
U+24968	𤥨	U+7422	琢	src=Var-to-Rep
U+63FA	揺	U+6416	搖	src=Var-to-Rep
U+6447	摇	U+6416	搖	src=Var-to-Rep
U+28622	𨘢	U+908A	邊	src=Var-to-Rep
U+471B	䜛	U+8B92	讒	src=Var-to-Rep
U+57C7	埇	U+752C	甬	src=Var-to-Rep
U+4BFB	䯻	U+9AFB	髻	src=Var-to-Rep
U+93C1	鏁	U+9396	鎖	src=Var-to-Rep
U+4A07	䨇	U+96D9	雙	src=Var-to-Rep
U+65F3	旳	U+7684	的	src=Var-to-Rep
U+3AC3	㫃	U+5043	偃	src=Var-to-Rep
U+5590	喐	U+90C1	郁	reg-also-variant-elsewhere:郁; src=Var-to-Rep
U+5746	坆	U+58B3	墳	src=Var-to-Rep
U+5EF8	廸	U+8FEA	迪	src=Var-to-Rep
U+6588	斈	U+5B78	學	src=Var-to-Rep
U+2325E	𣉞	U+7693	皓	src=Var-to-Rep
U+769D	皝	U+7693	皓	src=Var-to-Rep
U+9865	顥	U+7693	皓	var-also-canonical-elsewhere; src=Var-to-Rep
U+25418	𥐘	U+77F3	石	src=Var-to-Rep
U+73EA	珪	U+572D	圭	src=Var-to-Rep
U+2B26C	𫉬	U+7372	獲	src=Var-to-Rep
U+9200	鈀	U+8019	耙	var-also-canonical-elsewhere; src=Var-to-Rep
U+79CF	秏	U+8017	耗	src=Var-to-Rep
U+7D5D	絝	U+8932	褲	var-also-canonical-elsewhere; src=Var-to-Rep
U+7D82	綂	U+7D71	統	src=Var-to-Rep
U+7544	畄	U+7559	留	src=Var-to-Rep
U+2845F	𨑟	U+64AB	撫	src=Var-to-Rep
U+636C	捬	U+64AB	撫	src=Var-to-Rep
U+68E5	棥	U+6A0A	樊	src=Var-to-Rep
U+7575	畵	U+756B	畫	src=Var-to-Rep
U+80D7	胗	U+75B9	疹	src=Var-to-Rep
U+6F6C	潬	U+7058	灘	src=Var-to-Rep
U+8B98	讘	U+56C1	囁	src=Var-to-Rep
U+5909	変	U+8B8A	變	src=Var-to-Rep
U+7F3B	缻	U+7F36	缶	src=Var-to-Rep
U+2BB42	𫭂	U+7530	田	src=Var-to-Rep
U+49FA	䧺	U+96C4	雄	src=Var-to-Rep
U+27DE2	𧷢	U+8D13	贓	src=Var-to-Rep
U+8CCD	賍	U+8D13	贓	src=Var-to-Rep
U+8D1C	贜	U+8D13	贓	var-also-canonical-elsewhere; src=Var-to-Rep
U+418B	䆋	U+79CB	秋	reg-also-variant-elsewhere:秋; src=Var-to-Rep
U+9F9D	龝	U+79CB	秋	reg-also-variant-elsewhere:秋; src=Var-to-Rep
U+5DFB	巻	U+5377	卷	reg-also-variant-elsewhere:卷; src=Var-to-Rep
U+284DC	𨓜	U+9038	逸	src=Var-to-Rep
U+6719	朙	U+660E	明	src=Var-to-Rep
U+56F1	囱	U+56EA	囪	src=Var-to-Rep
U+56B5	嚵	U+995E	饞	src=Var-to-Rep
U+8276	艶	U+8C54	豔	src=Var-to-Rep
U+8277	艷	U+8C54	豔	reverse-dropped:豔→艷 (Var-to-Rep preferred over GB2013); var-also-canonical-elsewhere; src=Var-to-Rep
U+20544	𠕄	U+51F9	凹	src=Var-to-Rep
U+830D	茍	U+82DF	苟	src=Var-to-Rep
U+51C8	凈	U+6DE8	淨	src=Var-to-Rep
U+3AC1	㫁	U+65B7	斷	src=Var-to-Rep
U+609E	悞	U+8AA4	誤	src=Var-to-Rep
U+967C	陼	U+6E1A	渚	src=Var-to-Rep
U+34F8	㓸	U+65AB	斫	src=Var-to-Rep
U+9C15	鰕	U+8766	蝦	src=Var-to-Rep
U+56EF	囯	U+570B	國	src=Var-to-Rep
U+6AFE	櫾	U+67DA	柚	src=Var-to-Rep
U+3D11	㴑	U+6EAF	溯	src=Var-to-Rep
U+74DF	瓟	U+530F	匏	src=Var-to-Rep
U+53B7	厷	U+80B1	肱	src=Var-to-Rep
U+2050A	𠔊	U+5175	兵	src=Var-to-Rep
U+20A1D	𠨝	U+6028	怨	src=Var-to-Rep
U+6366	捦	U+64D2	擒	src=Var-to-Rep
U+3434	㐴	U+6500	攀	src=Var-to-Rep
U+7740	着	U+8457	著	src=Var-to-Rep
U+20602	𠘂	U+6F31	漱	src=Var-to-Rep
U+5318	匘	U+8166	腦	src=Var-to-Rep
U+846F	葯	U+85E5	藥	src=Var-to-Rep
U+4FA3	侣	U+4FB6	侶	src=Var-to-Rep
U+4103	䄃	U+6B83	殃	src=Var-to-Rep
U+9586	閆	U+95BB	閻	var-also-canonical-elsewhere; src=Var-to-Rep
U+52C4	勄	U+654F	敏	src=Var-to-Rep
U+257DF	𥟟	U+7A46	穆	src=Var-to-Rep
U+30C28	𰰨	U+82B1	花	src=Var-to-Rep
U+3D52	㵒	U+6CB8	沸	src=Var-to-Rep
U+432B	䌫	U+7E9C	纜	src=Var-to-Rep
U+7145	煅	U+935B	鍛	src=Var-to-Rep
U+24D10	𤴐	U+96F7	雷	src=Var-to-Rep
U+291D3	𩇓	U+96F7	雷	src=Var-to-Rep
U+4443	䑃	U+6726	朦	src=Var-to-Rep
U+72AD	犭	U+72AC	犬	src=Var-to-Rep
U+29272	𩉲	U+9F13	鼓	src=Var-to-Rep
U+9F14	鼔	U+9F13	鼓	src=Var-to-Rep
U+22091	𢂑	U+62ED	拭	src=Var-to-Rep
U+7D89	綉	U+7E61	繡	reverse-dropped:繡→綉 (Var-to-Rep preferred over GB2013); var-also-canonical-elsewhere; src=Var-to-Rep
U+9114	鄔	U+5862	塢	var-also-canonical-elsewhere; src=Var-to-Rep
U+969D	隝	U+5862	塢	src=Var-to-Rep
U+97BD	鞽	U+6A47	橇	var-also-canonical-elsewhere; src=Var-to-Rep
U+5C30	尰	U+816B	腫	src=Var-to-Rep
U+4093	䂓	U+898F	規	src=Var-to-Rep
U+20B9F	𠮟	U+53F1	叱	src=Var-to-Rep
U+2B738	𫜸	U+53F1	叱	src=Var-to-Rep
U+4EBB	亻	U+4EBA	人	src=Var-to-Rep
U+654E	敎	U+6559	教	src=Var-to-Rep
U+36DB	㛛	U+5A20	娠	src=Var-to-Rep
U+5335	匵	U+6ADD	櫝	src=Var-to-Rep
U+576F	坯	U+574F	坏	reg-also-variant-elsewhere:坏; src=Var-to-Rep
U+6EA4	溤	U+99AE	馮	src=Var-to-Rep
U+5FA4	徤	U+5065	健	src=Var-to-Rep
U+99E6	駦	U+9A30	騰	src=Var-to-Rep
U+3777	㝷	U+5C0B	尋	src=Var-to-Rep
U+51A9	冩	U+5BEB	寫	src=Var-to-Rep
U+355A	㕚	U+722A	爪	src=Var-to-Rep
U+722B	爫	U+722A	爪	src=Var-to-Rep
U+5460	呠	U+5674	噴	src=Var-to-Rep
U+6B55	歕	U+5674	噴	src=Var-to-Rep
U+39D6	㧖	U+627C	扼	src=Var-to-Rep
U+299A2	𩦢	U+865E	虞	src=Var-to-Rep
U+608B	悋	U+541D	吝	src=Var-to-Rep
U+663B	昻	U+6602	昂	src=Var-to-Rep
U+7C44	籄	U+7C23	簣	src=Var-to-Rep
U+8562	蕢	U+7C23	簣	var-also-canonical-elsewhere; src=Var-to-Rep
U+8797	螗	U+87B3	螳	src=Var-to-Rep
U+2EBF4	𮯴	U+502A	倪	src=Var-to-Rep
U+2456D	𤕭	U+5C07	將	src=Var-to-Rep
U+9AE9	髩	U+9B22	鬢	src=Var-to-Rep
U+9B02	鬂	U+9B22	鬢	src=Var-to-Rep
U+8AD5	諕	U+552C	唬	src=Var-to-Rep
U+37ED	㟭	U+5CAB	岫	src=Var-to-Rep
U+7A0E	税	U+7A05	稅	src=Var-to-Rep
U+7E8E	纎	U+7E96	纖	src=Var-to-Rep
U+26C44	𦱄	U+83F0	菰	src=Var-to-Rep
U+83C7	菇	U+83F0	菰	src=Var-to-Rep
U+7012	瀒	U+6F80	澀	src=Var-to-Rep
U+55BF	喿	U+566A	噪	src=Var-to-Rep
U+28EF6	𨻶	U+9699	隙	src=Var-to-Rep
U+3A09	㨉	U+62BF	抿	src=Var-to-Rep
U+6F87	澇	U+6F66	潦	var-also-canonical-elsewhere; src=Var-to-Rep
U+5166	兦	U+4EA1	亡	src=Var-to-Rep
U+9C60	鱠	U+81BE	膾	var-also-canonical-elsewhere; src=Var-to-Rep
U+753E	甾	U+707D	災	src=Var-to-Rep
U+8EF2	軲	U+8F42	轂	var-also-canonical-elsewhere; src=Var-to-Rep
U+3743	㝃	U+5A29	娩	src=Var-to-Rep
U+5808	堈	U+7F38	缸	src=Var-to-Rep
U+7F41	罁	U+7F38	缸	src=Var-to-Rep
U+9855	顕	U+986F	顯	src=Var-to-Rep
U+78D2	磒	U+9695	隕	src=Var-to-Rep
U+5ED4	廔	U+6A13	樓	src=Var-to-Rep
U+4F4B	佋	U+7D39	紹	src=Var-to-Rep
U+21C46	𡱆	U+5C6C	屬	src=Var-to-Rep
U+7636	瘶	U+55FD	嗽	src=Var-to-Rep
U+4E8A	亊	U+4E8B	事	src=Var-to-Rep
U+6B13	欓	U+6A94	檔	var-also-canonical-elsewhere; src=Var-to-Rep
U+2664D	𦙍	U+80E4	胤	src=Var-to-Rep
U+63C5	揅	U+7814	研	src=Var-to-Rep
U+784F	硏	U+7814	研	src=Var-to-Rep
U+2D954	𭥔	U+8000	耀	src=Var-to-Rep
U+2EC9D	𮲝	U+8000	耀	src=Var-to-Rep
U+66DC	曜	U+8000	耀	src=Var-to-Rep
U+3F63	㽣	U+57DF	域	src=Var-to-Rep
U+9B3D	鬽	U+9B45	魅	src=Var-to-Rep
U+7B6D	筭	U+7B97	算	src=Var-to-Rep
U+9349	鍉	U+5319	匙	src=Var-to-Rep
U+24F35	𤼵	U+767C	發	src=Var-to-Rep
U+8213	舓	U+8210	舐	src=Var-to-Rep
U+4020	䀠	U+77BF	瞿	src=Var-to-Rep
U+6669	晩	U+665A	晚	src=Var-to-Rep
U+658D	斍	U+89BA	覺	src=Var-to-Rep
U+8990	覐	U+89BA	覺	src=Var-to-Rep
U+4147	䅇	U+7C9F	粟	src=Var-to-Rep
U+8EC6	軆	U+9AD4	體	src=Var-to-Rep
U+538E	厎	U+7825	砥	src=Var-to-Rep
U+9B2C	鬬	U+9B25	鬥	src=Var-to-Rep
U+2F940	直	U+76F4	直	src=Var-to-Rep
U+6038	怸	U+6089	悉	src=Var-to-Rep
U+6090	悐	U+60D5	惕	src=Var-to-Rep
U+27EAB	𧺫	U+8D77	起	src=Var-to-Rep
U+34EE	㓮	U+5F6B	彫	reg-also-variant-elsewhere:彫; src=Var-to-Rep
U+2272B	𢜫	U+60FA	惺	src=Var-to-Rep
U+64FF	擿	U+64F2	擲	src=Var-to-Rep
U+5C00	尀	U+53F5	叵	src=Var-to-Rep
U+7AD2	竒	U+5947	奇	src=Var-to-Rep
U+23F7D	𣽽	U+6F78	潸	src=Var-to-Rep
U+3790	㞐	U+5C45	居	src=Var-to-Rep
U+5344	卄	U+8349	草	src=Var-to-Rep
U+535D	卝	U+8349	草	src=Var-to-Rep
U+5EFF	廿	U+8349	草	src=Var-to-Rep
U+8279	艹	U+8349	草	src=Var-to-Rep
U+8A3C	証	U+8B49	證	src=Var-to-Rep
U+2011E	𠄞	U+4E8C	二	src=Var-to-Rep
U+2011F	𠄟	U+4E8C	二	src=Var-to-Rep
U+20120	𠄠	U+4E8C	二	src=Var-to-Rep
U+5F0D	弍	U+4E8C	二	src=Var-to-Rep
U+8CB3	貳	U+4E8C	二	var-also-canonical-elsewhere; src=Var-to-Rep
U+8B5A	譚	U+8AC7	談	var-also-canonical-elsewhere; src=Var-to-Rep
U+342B	㐫	U+51F6	凶	src=Var-to-Rep
U+34D9	㓙	U+51F6	凶	src=Var-to-Rep
U+774F	睏	U+56F0	困	reverse-dropped:困→睏 (Var-to-Rep preferred over GB2013); src=Var-to-Rep
U+8907	複	U+5FA9	復	src=Var-to-Rep
U+58F9	壹	U+4E00	一	src=Var-to-Rep
U+5F0C	弌	U+4E00	一	src=Var-to-Rep
U+5D60	嵠	U+6EAA	溪	src=Var-to-Rep
U+3CFA	㳺	U+904A	遊	src=Var-to-Rep
U+6BD3	毓	U+80B2	育	src=Var-to-Rep
U+5308	匈	U+80F8	胸	src=Var-to-Rep
U+6368	捨	U+820D	舍	reverse-dropped:舍→捨 (Var-to-Rep preferred over GB2013); src=Var-to-Rep
U+6A38	樸	U+6734	朴	reverse-dropped:朴→樸 (Var-to-Rep preferred over GB2013); src=Var-to-Rep
U+7BB4	箴	U+91DD	針	src=Var-to-Rep
U+8879	衹	U+53EA	只	reverse-dropped:只→衹 (Var-to-Rep preferred over GB2013); var-also-canonical-elsewhere; reg-also-variant-elsewhere:只; src=Var-to-Rep
U+55A6	喦	U+5DD6	巖	src=Var-to-Rep
U+56D8	囘	U+56DE	回	src=Var-to-Rep
U+56EC	囬	U+56DE	回	src=Var-to-Rep
U+8FF4	迴	U+56DE	回	reverse-dropped:回→迴 (Var-to-Rep preferred over GB2013); var-also-canonical-elsewhere; src=Var-to-Rep
U+225BD	𢖽	U+5FD7	志	src=Var-to-Rep
U+459D	䖝	U+87F2	蟲	src=Var-to-Rep
U+6275	扵	U+4E8E	于	src=Var-to-Rep
U+65BC	於	U+4E8E	于	src=Var-to-Rep
U+4453	䑓	U+81FA	臺	src=Var-to-Rep
U+2B500	𫔀	U+934A	鍊	src=Var-to-Rep
U+2EE00	𮸀	U+934A	鍊	src=Var-to-Rep
U+7149	煉	U+934A	鍊	reverse-dropped:鍊→煉 (Var-to-Rep preferred over GB2013); var-also-canonical-elsewhere; src=Var-to-Rep
U+8548	蕈	U+83CC	菌	src=Var-to-Rep
U+6FB9	澹	U+6DE1	淡	src=Var-to-Rep
U+6F88	澈	U+5FB9	徹	src=Var-to-Rep
U+8E4B	蹋	U+8E0F	踏	src=Var-to-Rep
U+8E79	蹹	U+8E0F	踏	src=Var-to-Rep
U+22BF1	𢯱	U+641C	搜	src=Var-to-Rep
U+22CB7	𢲷	U+641C	搜	src=Var-to-Rep
U+6C89	沉	U+6C88	沈	reg-also-variant-elsewhere:沈; src=Var-to-Rep
U+5041	偁	U+7A31	稱	src=Var-to-Rep
U+79E4	秤	U+7A31	稱	src=Var-to-Rep
U+7A6A	穪	U+7A31	稱	src=Var-to-Rep
U+9810	預	U+8C6B	豫	var-also-canonical-elsewhere; src=Var-to-Rep
U+6589	斉	U+9F4A	齊	src=Var-to-Rep
U+9F4B	齋	U+9F4A	齊	var-also-canonical-elsewhere; src=Var-to-Rep
U+9951	饑	U+98E2	飢	var-also-canonical-elsewhere; src=Var-to-Rep
U+587E	塾	U+5B70	孰	src=Var-to-Rep
U+563F	嘿	U+9ED8	默	src=Var-to-Rep
U+9ED9	黙	U+9ED8	默	src=Var-to-Rep
U+5443	呃	U+5384	厄	src=Var-to-Rep
U+9638	阸	U+5384	厄	src=Var-to-Rep
U+4F9A	侚	U+6B89	殉	src=Var-to-Rep
U+8CEC	賬	U+5E33	帳	var-also-canonical-elsewhere; src=Var-to-Rep
U+9452	鑒	U+9451	鑑	reverse-dropped:鑑→鑒 (Var-to-Rep preferred over GB2013); var-also-canonical-elsewhere; src=Var-to-Rep
U+4FD3	俓	U+5F91	徑	src=Var-to-Rep
U+52C1	勁	U+5F91	徑	var-also-canonical-elsewhere; src=Var-to-Rep
U+4F57	佗	U+4ED6	他	src=Var-to-Rep
U+5979	她	U+4ED6	他	src=Var-to-Rep
U+6109	愉	U+6108	愈	src=Var-to-Rep
U+5F77	彷	U+5023	倣	src=Var-to-Rep
U+5FAC	徬	U+5023	倣	src=Var-to-Rep
U+46B6	䚶	U+8A1E	訞	src=Var-to-Rep
U+4620	䘠	U+889A	袚	src=Var-to-Rep
U+2237A	𢍺	U+5F0B	弋	src=Var-to-Rep
U+5008	倈	U+5FA0	徠	var-also-canonical-elsewhere; src=Var-to-Rep
U+890F	褏	U+890E	褎	src=Var-to-Rep
U+26CC6	𦳆	U+8412	萒	src=Var-to-Rep
U+574B	坋	U+574C	坌	src=Var-to-Rep
U+4492	䒒	U+82D5	苕	src=Var-to-Rep
U+2ECC3	𮳃	U+6C4A	汊	src=Var-to-Rep
U+635D	捝	U+6329	挩	src=Var-to-Rep
U+288E6	𨣦	U+85C7	藇	src=Var-to-Rep
U+60FD	惽	U+60DB	惛	src=Var-to-Rep
U+4764	䝤	U+7360	獠	src=Var-to-Rep
U+71FA	燺	U+7187	熇	src=Var-to-Rep
U+9FA0	龠	U+7C65	籥	src=Var-to-Rep
U+2486F	𤡯	U+7361	獡	src=Var-to-Rep
U+813A	脺	U+81B5	膵	src=Var-to-Rep
U+8B1A	謚	U+8AE1	諡	reverse-dropped:諡→謚 (Var-to-Rep preferred over GB2013); var-also-canonical-elsewhere; src=Var-to-Rep
U+53F4	叴	U+53B9	厹	src=Var-to-Rep
U+22597	𢖗	U+7AE6	竦	src=Var-to-Rep
U+79C4	秄	U+8014	耔	src=Var-to-Rep
U+536D	卭	U+536C	卬	src=Var-to-Rep
U+22CDC	𢳜	U+6F07	漇	src=Var-to-Rep
U+80AC	肬	U+75A3	疣	src=Var-to-Rep
U+6337	挷	U+6412	搒	src=Var-to-Rep
U+935C	鍜	U+7146	煆	src=Var-to-Rep
U+3F7D	㽽	U+75FC	痼	src=Var-to-Rep
U+766F	癯	U+81DE	臞	src=Var-to-Rep
U+2C461	𬑡	U+7785	瞅	src=Var-to-Rep
U+2ECDC	𮳜	U+71A0	熠	src=Var-to-Rep
U+659A	斚	U+659D	斝	src=Var-to-Rep
U+46D5	䛕	U+8ADB	諛	src=Var-to-Rep
U+474B	䝋	U+8C75	豵	src=Var-to-Rep
U+4736	䜶	U+8C47	豇	src=Var-to-Rep
U+98AE	颮	U+730B	猋	var-also-canonical-elsewhere; src=Var-to-Rep
U+98C6	飆	U+730B	猋	var-also-canonical-elsewhere; src=Var-to-Rep
U+98C7	飇	U+730B	猋	src=Var-to-Rep
U+98C8	飈	U+730B	猋	src=Var-to-Rep
U+6245	扅	U+624A	扊	src=Var-to-Rep
U+37E7	㟧	U+5D3F	崿	src=Var-to-Rep
U+3B51	㭑	U+67BA	枺	src=Var-to-Rep
U+20610	𠘐	U+6FB6	澶	src=Var-to-Rep
U+3553	㕓	U+5EDB	廛	src=Var-to-Rep
U+475C	䝜	U+72FB	狻	src=Var-to-Rep
U+23A10	𣨐	U+6B82	殂	src=Var-to-Rep
U+6560	敠	U+656A	敪	src=Var-to-Rep
U+9399	鎙	U+69CA	槊	src=Var-to-Rep
U+24BA8	𤮨	U+7931	礱	src=Var-to-Rep
U+5D2A	崪	U+5D12	崒	src=Var-to-Rep
U+5699	嚙	U+56D3	囓	reverse-dropped:囓→嚙 (Var-to-Rep preferred over GB2013); var-also-canonical-elsewhere; src=Var-to-Rep
U+53AA	厪	U+5ED1	廑	src=Var-to-Rep
U+28EF2	𨻲	U+7F45	罅	src=Var-to-Rep
U+662A	昪	U+5FED	忭	src=Var-to-Rep
U+64C3	擃	U+652E	攮	src=Var-to-Rep
U+5EC0	廀	U+5ECB	廋	src=Var-to-Rep
U+5E32	帲	U+5E21	帡	src=Var-to-Rep
U+3816	㠖	U+5DAC	嶬	src=Var-to-Rep
U+871D	蜝	U+871E	蜞	src=Var-to-Rep
U+6F59	潙	U+6E88	溈	var-also-canonical-elsewhere; src=Var-to-Rep
U+6F68	潨	U+6F0E	漎	src=Var-to-Rep
U+243B1	𤎱	U+81C7	臇	src=Var-to-Rep
U+859F	薟	U+861E	蘞	var-also-canonical-elsewhere; src=Var-to-Rep
U+34D3	㓓	U+6E73	湳	src=Var-to-Rep
U+3C31	㰱	U+6B43	歃	src=Var-to-Rep
U+8E4C	蹌	U+7244	牄	var-also-canonical-elsewhere; src=Var-to-Rep
U+7583	疃	U+757D	畽	src=Var-to-Rep
U+7524	甤	U+8564	蕤	src=Var-to-Rep
U+22427	𢐧	U+6AA0	檠	src=Var-to-Rep
U+7F93	羓	U+8C5D	豝	src=Var-to-Rep
U+244B9	𤒹	U+71C1	燁	src=Var-to-Rep
U+246C9	𤛉	U+821D	舝	src=Var-to-Rep
U+353D	㔽	U+5363	卣	src=Var-to-Rep
U+65BE	斾	U+65C6	旆	src=Var-to-Rep
U+480A	䠊	U+5255	剕	src=Var-to-Rep
U+9ABB	骻	U+80EF	胯	src=Var-to-Rep
U+8989	覉	U+7F87	羇	src=Var-to-Rep
U+4940	䥀	U+6375	捵	src=Var-to-Rep
U+2652E	𦔮	U+8034	耴	src=Var-to-Rep
U+459F	䖟	U+867B	虻	src=Var-to-Rep
U+22833	𢠳	U+618B	憋	src=Var-to-Rep
U+983D	頽	U+7A68	穨	reverse-dropped:穨→頽 (Var-to-Rep preferred over GB2013); var-also-canonical-elsewhere; src=Var-to-Rep
U+8A26	訦	U+8AF6	諶	src=Var-to-Rep
U+4FC8	俈	U+56B3	嚳	src=Var-to-Rep
U+54F4	哴	U+55A8	喨	src=Var-to-Rep
U+413A	䄺	U+7A0A	稊	src=Var-to-Rep
U+2497C	𤥼	U+7481	璁	src=Var-to-Rep
U+2498F	𤦏	U+7481	璁	src=Var-to-Rep
U+249DA	𤧚	U+7481	璁	src=Var-to-Rep
U+2ED28	𮴨	U+7481	璁	src=Var-to-Rep
U+9191	醑	U+6E51	湑	src=Var-to-Rep
U+35F3	㗳	U+55D2	嗒	src=Var-to-Rep
U+81A7	膧	U+6723	朣	src=Var-to-Rep
U+5423	吣	U+551A	唚	src=Var-to-Rep
U+9AC3	髃	U+8162	腢	src=Var-to-Rep
U+3975	㥵	U+6141	慁	src=Var-to-Rep
U+9364	鍤	U+81FF	臿	var-also-canonical-elsewhere; src=Var-to-Rep
U+763B	瘻	U+763A	瘺	var-also-canonical-elsewhere; src=Var-to-Rep
U+20619	𠘙	U+6FFC	濼	src=Var-to-Rep
U+40D8	䃘	U+785C	硜	src=Var-to-Rep
U+839C	莜	U+84E7	蓧	src=Var-to-Rep
U+77AF	瞯	U+77B7	瞷	src=Var-to-Rep
U+20BD7	𠯗	U+5482	咂	src=Var-to-Rep
U+5E5E	幞	U+896E	襮	src=Var-to-Rep
U+72F5	狵	U+5C28	尨	src=Var-to-Rep
U+7DD1	緑	U+83C9	菉	reverse-dropped:菉→緑 (Var-to-Rep preferred over GB2013); var-also-canonical-elsewhere; src=Var-to-Rep
U+69D6	槖	U+6A50	橐	src=Var-to-Rep
U+8C63	豣	U+8C5C	豜	src=Var-to-Rep
