replace	cp_major	char_major	count_major	cp_minor	char_minor	count_minor	ratio_major_over_minor	types	major_sources	minor_sources
yes	U+868C	蚌	7000	U+872F	蜯	822	8.516	kSemanticVariant	GHJKpKT1/AGTHKMP	GJKpT4
yes	U+6620	映	57926	U+668E	暎	6824	8.489	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3/AJKP
yes	U+775E	睞	977	U+7750	睐	116	8.422	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATHM	G/CG
yes	U+9203	鈃	606	U+9292	銒	72	8.417	kSemanticVariant	GHJKpKT2	GJKpKT3
yes	U+5808	堈	536	U+7F41	罁	64	8.375	kSemanticVariant	GHJKpKT2/AKP	GHJT3
yes	U+7CD6	糖	5598	U+9939	餹	672	8.330	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3
yes	U+66F6	曶	563	U+3ADA	㫚	68	8.279	kZVariant	GHJKpT2	GJKpKT4
yes	U+59FB	姻	22101	U+5A63	婣	2712	8.149	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3
yes	U+6191	憑	46125	U+51ED	凭	5678	8.123	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATJHKMP	GHJKpKT3V/AGM
yes	U+9B22	鬢	26663	U+9B02	鬂	3288	8.109	kSemanticVariant	GHJKpKT1/ATJHM	GHJKpKT3V
yes	U+86D3	蛓	210	U+8786	螆	26	8.077	kSemanticVariant	GHJKpKT2	GHJKpT4/CH
yes	U+93AE	鎮	221769	U+93AD	鎭	27459	8.076	kZVariant	GHJKpT1V/ATJHM	GHJKpKT3/AJKP
yes	U+93FD	鏽	274	U+93E5	鏥	34	8.059	kSemanticVariant	GHJKpKT1/ATHM	GJKpT3
yes	U+75A3	疣	2694	U+80AC	肬	335	8.042	kSemanticVariant	GHJKpKT1/AGT	GJKpKT3
yes	U+896A	襪	5377	U+97E4	韤	673	7.990	kSemanticVariant	GHJKpKT1/ATHKMP	GJKpKT3
yes	U+5617	嘗	418061	U+751E	甞	52571	7.952	kSemanticVariant	GHJKpKT1/ATJHKMP	GHJKpKT3
yes	U+7006	瀆	36356	U+51DF	凟	4584	7.931	kSpoofingVariant	GHJKpKT1/ATJHKMP	GHJT3
yes	U+846C	葬	123479	U+585F	塟	15653	7.889	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpT3U
yes	U+5065	健	56091	U+5FA4	徤	7183	7.809	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJT4
yes	U+524E	剎	70509	U+5239	刹	9051	7.790	kSimplifiedVariant,kTraditionalVariant	GHJT1/ATHM	GJKpKT3/AGJKP
yes	U+7A97	窗	22074	U+41AB	䆫	2870	7.691	kSemanticVariant	GHJKpKT1V/AGTJHM	GJKpKT6
yes	U+647B	摻	3537	U+63BA	掺	462	7.656	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATM	GT3/AG
yes	U+8E97	躗	221	U+8E9B	躛	29	7.621	kSemanticVariant,kZVariant	GHT2	GJKpK
yes	U+840A	萊	49459	U+83B1	莱	6572	7.526	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATHKMP	GJ/AGJ
yes	U+70BA	為	7094922	U+7232	爲	955109	7.428	kSemanticVariant	GHJKpKT1/ATJHM	GJKpKMT3V/AJKP
yes	U+8702	蜂	22199	U+882D	蠭	2990	7.424	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3
yes	U+9B87	鮇	65	U+4C45	䱅	9	7.222	kSpoofingVariant	GHJKpKT2	GJKpT4
yes	U+8E74	蹴	5819	U+8E75	蹵	813	7.157	kSemanticVariant	GHJKpKT1/AGTJKMP	GHJKpT3
yes	U+871E	蜞	552	U+871D	蜝	78	7.077	kSemanticVariant	GHJKpKT2/CT	GJKpKT3
yes	U+5FA0	徠	5102	U+5F95	徕	722	7.066	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATJKMP	G/CG
yes	U+5563	啣	2211	U+3605	㘅	313	7.064	kSemanticVariant	GHJKpKT1V/ATHKP	GJKpKT7
yes	U+9628	阨	6468	U+9638	阸	919	7.038	kSemanticVariant	GHJKpKT2/CT	GHJKpKT4
yes	U+57FC	埼	598	U+5D5C	嵜	85	7.035	kSemanticVariant	GHJKpKT2/AGTJKP	GJ/CJ
yes	U+9B22	鬢	26663	U+9AE9	髩	3798	7.020	kSemanticVariant	GHJKpKT1/ATJHM	GJKT3
yes	U+8EDF	軟	26178	U+8F2D	輭	3730	7.018	kSemanticVariant	GHJKpKT1V/ATJHKMP	GHJKpKT3
yes	U+937A	鍺	7	U+4920	䤠	1	7.000	kSemanticVariant	GHJKpKT2V/CT	GJT3V
yes	U+5C63	屣	7040	U+8EA7	躧	1008	6.984	kSemanticVariant	GHJKpKT2/CT	GHJKpKT3
yes	U+602A	怪	76575	U+6060	恠	11048	6.931	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GJKpKT3
yes	U+5969	奩	5034	U+5333	匳	729	6.905	kSemanticVariant	GHJKpKT1/ATHM	GHJKpKT3
yes	U+6A47	橇	469	U+97BD	鞽	68	6.897	kSemanticVariant	GHJKpKT1/AGTJHM	GHJKpKT3
yes	U+571E	圞	1118	U+571D	圝	163	6.859	kSemanticVariant	GHJKpKT2	GHJKpKT3
yes	U+5197	冗	15895	U+5B82	宂	2331	6.819	kSemanticVariant	GHJKpKT1V/AGTJKMP	GHJKpKT3
yes	U+9EA9	麩	7384	U+9EB8	麸	1084	6.812	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATJHM	GJ/BGJ
yes	U+5BE2	寢	77461	U+5BDD	寝	11373	6.811	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATHKMP	GJT4/AGJ
yes	U+9DAF	鶯	26330	U+9E0E	鸎	3904	6.744	kSemanticVariant	GHJKpKT1V/ATHKMP	GHJKpKT3
yes	U+97ED	韭	8400	U+97EE	韮	1253	6.704	kSemanticVariant	GHJKpKT1/AGTHM	GHJKpKT3/AJH
yes	U+5D16	崖	62053	U+5393	厓	9284	6.684	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3V/AKP
yes	U+8070	聰	53803	U+8066	聦	8084	6.655	kSemanticVariant	GHJKpKT1V/ATJHKMP	GHJKpKT3
yes	U+9958	饘	2740	U+98E6	飦	414	6.618	kSemanticVariant	GHJKpKT2	GHJKpKT3
yes	U+522A	刪	20863	U+5220	删	3166	6.590	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATJHKMP	GHJT3V/AG
yes	U+5203	刃	33424	U+5204	刄	5094	6.561	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GJKpKT3
yes	U+7BCB	篋	13422	U+7BA7	箧	2046	6.560	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2	G
yes	U+766E	癮	766	U+763E	瘾	118	6.492	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATHM	G/CG
yes	U+9A3E	騾	4792	U+9A58	驘	741	6.467	kSemanticVariant	GHJKpKT1V/ATJHM	GHJKpKT3
yes	U+5118	儘	8622	U+5C3D	尽	1337	6.449	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATJHM	GJKpKT3V/AGJ
yes	U+9689	隉	348	U+9667	陧	54	6.444	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2	G
yes	U+6536	收	226409	U+53CE	収	35172	6.437	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GJKpKT3/AJ
yes	U+5770	坰	3887	U+518B	冋	606	6.414	kSemanticVariant	GHJKpKT2/AKP	GJT3
yes	U+733F	猿	30805	U+7328	猨	4919	6.262	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3
yes	U+62B9	抹	8569	U+62BA	抺	1375	6.232	kSpoofingVariant	GHJKpKT1/AGTJHKMP	GJKT3V
yes	U+5E19	帙	15424	U+88A0	袠	2486	6.204	kSemanticVariant	GHJKpKT2V/AGJKP	GHJKpKT3
yes	U+58EF	壯	113386	U+58EE	壮	18308	6.193	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATJHKMP	GJKpT3/AGJ
yes	U+72C0	狀	158606	U+72B6	状	26039	6.091	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATHKMP	GJKpKT3/AGJ
yes	U+6BBC	殼	1122	U+3C7F	㱿	185	6.065	kSemanticVariant	GHJKpKT1/ATHKMP	GJKpT3
yes	U+80DA	胚	1398	U+80A7	肧	231	6.052	kSemanticVariant	GHJKpKT1/AGTJHKMP	GHJKpKT3
yes	U+5649	噉	13043	U+35D6	㗖	2202	5.923	kSemanticVariant	GHJKpKT2V	GHJKpT3V
yes	U+7B4F	筏	6089	U+6830	栰	1036	5.877	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GJKpKT3
yes	U+5A40	婀	1343	U+5A3F	娿	229	5.865	kSemanticVariant	GHJKpKT1/AGTHM	GJKpKT3
yes	U+9A44	驄	6599	U+9A18	騘	1130	5.840	kSemanticVariant	GHJKpKT2/CT	GJKpKT3
yes	U+55A8	喨	297	U+54F4	哴	51	5.824	kSemanticVariant	GHJKpKT2/BTJ	GJKpT3V
yes	U+54AC	咬	8111	U+9F69	齩	1396	5.810	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3
yes	U+6F77	潷	29	U+6ED7	滗	5	5.800	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2V	GJT6
yes	U+6ADD	櫝	3866	U+5335	匵	667	5.796	kSemanticVariant	GHJKpKT1/ATH	GJKpKT3
yes	U+92B9	銹	197	U+93E5	鏥	34	5.794	kSemanticVariant	GHJKpKMT3/ATJHKP	GJKpT3
yes	U+707D	災	105248	U+707E	灾	18179	5.790	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATJHKMP	GHJKpKT3V/AG
yes	U+8D6C	赬	1827	U+4793	䞓	316	5.782	kSemanticVariant	GHJKpKT2	GJKpKT4
yes	U+56DE	回	192249	U+5EFB	廻	33467	5.744	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3/AJKP
yes	U+5770	坰	3887	U+5182	冂	679	5.725	kSemanticVariant	GHJKpKT2/AKP	GHJKpKT3
yes	U+785C	硜	1644	U+8E01	踁	288	5.708	kSemanticVariant	GHJKpKT2	GHJKpKT3
yes	U+87F9	蟹	12239	U+880F	蠏	2159	5.669	kSemanticVariant	GHJKpKT1/AGTJHKMP	GHJKT3V
yes	U+586B	填	27223	U+5861	塡	4804	5.667	kZVariant	GHJKT1V/AGTJHM	GJKpKT3/AJKP
yes	U+68A8	梨	41432	U+68C3	棃	7329	5.653	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3
yes	U+5306	匆	8875	U+60A4	悤	1587	5.592	kSemanticVariant	GHJKpKT1/AGTJHM	GHJKpKT3/AKP
yes	U+7A69	穩	10986	U+7A33	稳	1986	5.532	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATHKMP	GTF/AG
yes	U+8C8C	貌	98710	U+7683	皃	17970	5.493	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GJKpKT3
yes	U+7A3F	稿	18752	U+7A3E	稾	3429	5.469	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3
yes	U+86D4	蛔	656	U+86D5	蛕	120	5.467	kSemanticVariant	GHJKpKT1/AGTHKMP	GJKpKT3
yes	U+71D0	燐	1388	U+7CA6	粦	256	5.422	kSemanticVariant	GHJKpKT1V/ATJHKMP	GHJKpKT3
yes	U+775C	睜	405	U+7741	睁	75	5.400	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATHM	GJT4/AG
yes	U+6553	敓	669	U+655A	敚	124	5.395	kZVariant	GHJKpKT2	GHMT3
yes	U+7DE3	緣	469033	U+7E01	縁	87031	5.389	kSemanticVariant	GHJKpKT1V/ATHKMP	GJKpT3/AJ
yes	U+9D09	鴉	16816	U+9D76	鵶	3142	5.352	kSemanticVariant	GHJKpKT1V/ATJHKMP	GJKpKT3V
yes	U+5041	偁	6045	U+7A6A	穪	1133	5.335	kSemanticVariant	GHJKpKT2	GJKpKT3
yes	U+5AF5	嫵	1690	U+5A2C	娬	317	5.331	kSemanticVariant	GHJKpKT1/ATHM	GHJKpKT3
yes	U+87BF	螿	1016	U+8780	螀	191	5.319	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2	G
yes	U+6424	搤	1368	U+39D6	㧖	258	5.302	kSemanticVariant	GHJKpKT2	GJKpKT3
yes	U+7F8C	羌	39644	U+7F97	羗	7480	5.300	kSemanticVariant	GHJKpKT1/AGTHKP	GHJKT3
yes	U+936C	鍬	1412	U+936B	鍫	268	5.269	kSemanticVariant	GHJKpKT1/ATJH	GHJKpKT3
yes	U+52AB	劫	121817	U+523C	刼	23224	5.245	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3
yes	U+5556	啖	11405	U+35D6	㗖	2202	5.179	kSemanticVariant	GHJKpKT1/AGTJHKMP	GHJKpT3V
yes	U+9931	餱	1622	U+7CC7	糇	315	5.149	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant	GHJKpKT2	GHJKpKT3
yes	U+5879	塹	9740	U+58CD	壍	1905	5.113	kSemanticVariant	GHJKpKT1/ATJHKMP	GJKpKT3
yes	U+5008	倈	224	U+4FEB	俫	44	5.091	kSimplifiedVariant,kTraditionalVariant	GHJKpKT3V/CT	G
yes	U+816E	腮	3856	U+984B	顋	761	5.067	kSemanticVariant	GHJKpKT1V/AGTHM	GHJKpKT3V
yes	U+7459	瑙	3945	U+78AF	碯	782	5.045	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3
yes	U+7F87	羇	5814	U+8989	覉	1163	4.999	kSemanticVariant	GHJKpKT2/CJ	GHJKpKT3
yes	U+660F	昏	97305	U+662C	昬	19476	4.996	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GJKpT3
yes	U+5AAF	媯	4584	U+5B00	嬀	919	4.988	kZVariant	GHT2	GJKpKT3
yes	U+6232	戲	84808	U+622F	戯	17031	4.980	kSemanticVariant	GHJKpKT1V/ATHM	GJKpT3/AJ
yes	U+9B31	鬱	59794	U+6B1D	欝	12085	4.948	kSemanticVariant	GHJKpKT1V/ATJHKMP	GHJKpKT3/AJ
yes	U+7AFB	竻	94	U+7C15	簕	19	4.947	kSemanticVariant	GHJKpKT2	GHT4
yes	U+83D1	菑	10052	U+70D6	烖	2053	4.896	kSemanticVariant	GHJKpKT2/CT	GHJKpKT3
yes	U+6487	撇	2081	U+6486	撆	426	4.885	kSemanticVariant	GHJKpKT1/AGTHM	GJKpT3
yes	U+6E1B	減	135202	U+51CF	减	28080	4.815	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATJHKMP	GHJKpKT3/AG
yes	U+78E0	磠	125	U+7875	硵	26	4.808	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2	G
yes	U+8B86	讆	43	U+8B8F	讏	9	4.778	kSpoofingVariant	GHKpT2	GHJK
yes	U+8C5C	豜	443	U+8C63	豣	93	4.763	kSemanticVariant,kZVariant	GHJKpT2	GJKpKT3
yes	U+5433	吳	274556	U+5434	吴	58020	4.732	kSimplifiedVariant,kTraditionalVariant,kZVariant	GHJKpKT1V/ATHKMP	GHJKpT3/AG
yes	U+87FA	蟺	737	U+87EE	蟮	156	4.724	kSemanticVariant	GHJKpKT2	GHJKpKT3
yes	U+4F47	佇	13884	U+7ADA	竚	2986	4.650	kSemanticVariant	GHJKpKT1/ATJHKMP	GHJKpKT3
yes	U+7A08	稈	1010	U+79C6	秆	218	4.633	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATJHKMP	GHJKpKT3/AG
yes	U+83E2	菢	161	U+52FD	勽	35	4.600	kSemanticVariant	GHJKpKT2	GJT3
yes	U+9D82	鶂	1028	U+9D83	鶃	225	4.569	kSemanticVariant	GHJKpKT2	GHJKpKT3
yes	U+55D2	嗒	837	U+35F3	㗳	184	4.549	kSemanticVariant	GHJKpKT2/BGTM	GHJT3V/CH
yes	U+758F	疏	339390	U+758E	疎	75457	4.498	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3V/AJKP
yes	U+8853	術	135775	U+672F	术	30194	4.497	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATJHKMP	GJKpT3/AG
yes	U+90E4	郤	20528	U+90C4	郄	4573	4.489	kSemanticVariant	GHJKpKT2/CT	GHJKpKT3
yes	U+7ADD	竝	39995	U+5E77	幷	8978	4.455	kSemanticVariant	GHJKpKT3/ATJKP	GJKpKT3/AKP
yes	U+8912	褒	45393	U+8943	襃	10301	4.407	kSemanticVariant	GHJKpKT1V/AGTJKMP	GHJKpKT3/CH
yes	U+7C97	粗	37633	U+9E84	麄	8541	4.406	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3
yes	U+555E	啞	9776	U+7602	瘂	2220	4.404	kSemanticVariant	GHJKpKT1V/ATHKMP	GHJKpKT3
yes	U+88F8	裸	5399	U+8EB6	躶	1231	4.386	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3
yes	U+978B	鞋	11277	U+97B5	鞵	2576	4.378	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GJKpKT3V
yes	U+6194	憔	7854	U+9866	顦	1794	4.378	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3
yes	U+6B79	歹	1372	U+6B7A	歺	314	4.369	kSemanticVariant	GHJKpKT1V/AGTHM	GHJKpT3
yes	U+8C47	豇	252	U+4736	䜶	58	4.345	kSemanticVariant	GHJKpKT2	GHJKpT4
yes	U+9B12	鬒	1029	U+3431	㐱	239	4.305	kSemanticVariant	GHJKpKT2	GJKpT3V
yes	U+9908	餈	1390	U+7CCD	糍	323	4.303	kSemanticVariant	GHJKpKT2	GHJKpKT3/BGH
yes	U+9A57	驗	76635	U+9A10	騐	17848	4.294	kSemanticVariant	GHJKpKT1V/ATHKMP	GHJKpKT3
yes	U+4FC1	俁	1041	U+4FE3	俣	243	4.284	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2	GJKT3/AGJ
yes	U+5EFF	廿	14419	U+5344	卄	3399	4.242	kSemanticVariant	GHJKpKT1/AGTJHM	GJKpKT3/AKP
yes	U+8DFA	跺	37	U+8DE5	跥	9	4.111	kSemanticVariant,kZVariant	GHT1/AGTHM	GJKpK
yes	U+5BEB	寫	77905	U+51A9	冩	18973	4.106	kSemanticVariant	GHJKpKT1V/ATHKMP	GJKTF
yes	U+531D	匝	18258	U+5E00	帀	4451	4.102	kSemanticVariant	GHJKpKT1V/AGTJHM	GJKpKT3V
yes	U+9F13	鼓	175440	U+9F14	鼔	42832	4.096	kSemanticVariant	GHJKpKT1/AGTJHKMP	GJKpKT3
yes	U+8090	肐	98	U+29A18	𩨘	24	4.083	kSemanticVariant	GHJKpKT2V	GJ
yes	U+9396	鎖	19578	U+93C1	鏁	4881	4.011	kSemanticVariant	GHJKpKT1V/ATJHKMP	GJKpKT3
yes	U+814A	腊	7580	U+81C8	臈	1908	3.973	kSemanticVariant	GHJKpKT2V/AGT	GHJKpKT3/CJ
yes	U+5E06	帆	24467	U+3836	㠶	6210	3.940	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJT3
yes	U+771B	眛	295	U+771C	眜	75	3.933	kSpoofingVariant	GHJKpKT2V/CT	GJKpT4V
yes	U+8563	蕣	584	U+6A53	橓	150	3.893	kSemanticVariant	GHJKpKT2/AKP	GHJKpKT3/AKP
yes	U+687C	桼	596	U+3BC3	㯃	154	3.870	kSemanticVariant	GHJKpKT2	GJKpKT5
yes	U+812B	脫	193304	U+8131	脱	49958	3.869	kSimplifiedVariant,kTraditionalVariant,kZVariant	GHJKpKT1/ATHKMP	GHJKMT3V/AGJ
yes	U+60DB	惛	3328	U+60FD	惽	861	3.865	kSemanticVariant	GHJKpKT2V	GHJKpKT3
yes	U+7A3F	稿	18752	U+69C0	槀	4865	3.854	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3
yes	U+7CBD	粽	793	U+7CC9	糉	206	3.850	kSemanticVariant	GHJKpKT1/AGTJHM	GHJKpKT3
yes	U+70AE	炮	19947	U+792E	礮	5182	3.849	kSemanticVariant	GHJKpKT1V/AGTJHM	GHJKpKT3
yes	U+4E48	么	4227	U+5E7A	幺	1099	3.846	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/AGT	GHJKpKT3/BGH
yes	U+9BE7	鯧	92	U+4C7D	䱽	24	3.833	kSemanticVariant	GHJKpKT1/AT	GHJT3/CH
yes	U+5E6B	幫	3284	U+5E2E	帮	866	3.792	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATHM	GHJKpKT3/AGJ
yes	U+56DE	回	192249	U+56D8	囘	51030	3.767	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GJKpKT3
yes	U+91DC	釜	7483	U+9B34	鬴	1991	3.758	kSemanticVariant	GHJKpKT1/AGTJHKMP	GHJKpKT3
yes	U+758A	疊	36758	U+53E0	叠	9785	3.757	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATHKMP	GHJKpKT3V/AG
yes	U+59CD	姍	683	U+59D7	姗	182	3.753	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant	GHJKT1/ATHM	GKpT3/CG
yes	U+9EA4	麤	31850	U+9E84	麄	8541	3.729	kSemanticVariant	GHJKpKT2	GHJKpKT3
yes	U+86D9	蛙	7476	U+9F03	鼃	2037	3.670	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GJKpKT3
yes	U+9F4E	齎	22212	U+8CEB	賫	6098	3.643	kSemanticVariant	GHJKpKT2/AJKP	GHJKpT3
yes	U+53B9	厹	382	U+53F4	叴	105	3.638	kSemanticVariant	GHJKpKT2	GJKpKT3
yes	U+890E	褎	2488	U+890F	褏	684	3.637	kSemanticVariant	GHJKpKT2	GJKpKT3
yes	U+8E64	蹤	26046	U+8E2A	踪	7168	3.634	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATJHMP	GHJKpKT3V/AGJKP
yes	U+67F5	柵	9310	U+6805	栅	2572	3.620	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATJHKMP	GJKpKT3/AG
yes	U+9738	霸	43242	U+8987	覇	11992	3.606	kSemanticVariant	GHJKpKT1V/AGTHM	GHJKpKT3/AJKP
yes	U+96DE	雞	99977	U+9DC4	鷄	27810	3.595	kSemanticVariant	GHJKpKT1/ATHM	GHJKpKT3/AKP
yes	U+89B7	覷	5176	U+89B0	覰	1448	3.575	kSemanticVariant	GHJKpKT2/BTM	GJKpKT3
yes	U+7030	瀰	4812	U+5F25	弥	1359	3.541	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATJHM	GHJKpKT3/AGJ
yes	U+7F50	罐	2258	U+7936	礶	639	3.534	kSemanticVariant	GHJKpKT1/AGTJHKMP	GHJKTF
yes	U+5BC7	寇	46400	U+5BBC	宼	13156	3.527	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GJKpKT3V
yes	U+5191	冑	3258	U+4F37	伷	925	3.522	kSemanticVariant	GHJKpKT1/ATJHK	GHJKpKT3
yes	U+771F	真	660424	U+771E	眞	187637	3.520	kSemanticVariant	GHJKpKMT1V/AGTJHM	GHJKpKT3/AJKP
yes	U+8A1B	訛	35775	U+8B4C	譌	10264	3.485	kSemanticVariant	GHJKpKT1V/ATJHKMP	GHJKpKT3
yes	U+8F29	輩	69750	U+8EF0	軰	20112	3.468	kSemanticVariant	GHJKpKT1V/ATJHKMP	GJKpT4
yes	U+9EB5	麵	8092	U+9EAA	麪	2353	3.439	kSemanticVariant	GHJKpKT1V/ATHKMP	GHJKpKT3V/CJ
yes	U+63D2	插	13232	U+63F7	揷	3882	3.409	kZVariant	GHJKpKT1V/AGTHM	GJKpKT3/AKP
yes	U+5920	夠	105	U+591F	够	32	3.281	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATHM	GHJKpKT3/AG
yes	U+848D	蒍	2423	U+853F	蔿	740	3.274	kZVariant	GHT2/CT	GJKpKT3/AKP
yes	U+825C	艜	26	U+8226	舦	8	3.250	kSemanticVariant	GHJKpKT2	GHJKpT4/CH
yes	U+88DD	裝	23099	U+88C5	装	7111	3.248	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATHKMP	GHJKpK/AGJ
yes	U+61AF	憯	1256	U+39A7	㦧	387	3.245	kSemanticVariant	GHJKpKT2	GJKpKT7
yes	U+611C	愜	7303	U+60EC	惬	2259	3.233	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATHM	G/CG
yes	U+99DD	駝	13548	U+99DE	駞	4235	3.199	kSemanticVariant	GHJKpKT1V/ATJHKMP	GJKpKT3
yes	U+4E10	丐	8805	U+5303	匃	2764	3.186	kSemanticVariant	GHJKpKT1V/AGTJHM	GJKpKT3
yes	U+5D12	崒	2261	U+5D2A	崪	711	3.180	kSemanticVariant	GHJKpKT2V	GJKpT3
yes	U+6A3D	樽	27060	U+7F47	罇	8517	3.177	kSemanticVariant	GHJKpKT1/AGTJHKMP	GHJKpKT3
yes	U+6612	昒	215	U+3ADA	㫚	68	3.162	kSemanticVariant	GHJKpKT2	GJKpKT4
yes	U+6031	怱	5002	U+60A4	悤	1587	3.152	kSemanticVariant	GHJKpKT3/CT	GHJKpKT3/AKP
yes	U+6EED	滭	197	U+34D6	㓖	63	3.127	kSpoofingVariant	GHJKpKT2	GJKpKT4
yes	U+696B	楫	16978	U+6A9D	檝	5486	3.095	kSemanticVariant	GHJKpKT1/AGTJHKMP	GHJKpKT3
yes	U+56DF	囟	547	U+4ABF	䪿	179	3.056	kSemanticVariant	GHJKpKT2/BGT	GJKpKT3
yes	U+54BF	咿	1745	U+541A	吚	572	3.051	kSemanticVariant	GHJKpKT1V/AGT	GHJKT3
yes	U+5FED	忭	3418	U+662A	昪	1121	3.049	kSemanticVariant	GHJKpKT2	GJKpKT4
yes	U+8AAA	說	1234644	U+8AAC	説	410802	3.005	kZVariant	GHJKpKT1/ATHKMP	GHJMT3V/AJ
yes	U+5B21	嬡	6	U+5AD2	嫒	2	3.000	kSimplifiedVariant,kTraditionalVariant	GHJKT2/CT	G/CG
yes	U+8FF4	迴	98744	U+5EFB	廻	33467	2.950	kSemanticVariant	GHJKpKT1V/ATHM	GHJKpKT3/AJKP
yes	U+6AB3	檳	2983	U+68B9	梹	1015	2.939	kSemanticVariant	GHJKpKT1/ATHKMP	GHJKpT3V
yes	U+8043	聃	4202	U+803C	耼	1452	2.894	kSemanticVariant	GHJKpKT2/AGKP	GHJKpKT3
yes	U+6EB0	溰	149	U+51D2	凒	52	2.865	kSpoofingVariant	GHJKpKT2	GHJKpKT3
yes	U+9910	餐	18223	U+98E1	飡	6421	2.838	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3/AKP
yes	U+885B	衛	297048	U+885E	衞	104777	2.835	kSemanticVariant	GHJKpKT1V/ATJHKMP	GHJKpKT3/BJHM
yes	U+8936	褶	2192	U+8975	襵	775	2.828	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GJKpKT4V
yes	U+59A4	妤	3351	U+4F03	伃	1198	2.797	kSemanticVariant	GHJKpKT1/AGTHM	GHJKpKT3
yes	U+6229	戩	3335	U+622C	戬	1193	2.795	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2/CT	GHJT3
